P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,delta,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
128951616.56,1098.78,24427241.1,2.85,826.06,85.78,0.87,1003.06,265.49,0.3982699599791238,0.9281013641730839
128951616.56,1098.78,24427241.1,2.85,826.06,85.78,0.68,1007.84,311.38,0.3223439067703241,0.877895337574561
128951616.56,1098.78,24427241.1,2.85,826.06,85.78,0.97,998.9,299.99,0.4004656712730204,0.9343670700020644
128951616.56,1098.78,24427241.1,2.85,826.06,85.78,1.05,1012.22,285.83,0.4636280482314694,0.9700567339036156
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.87,1142.62,310.32,0.547143825049274,1.0144104273010415
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.58,1136.0,313.63,0.5371422042975529,1.000581274110479
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.91,1139.63,268.78,0.5561624880622684,1.0142305898083324
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,1.0,1145.37,293.4,0.5573095757008764,1.0194143552722026
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.83,1150.09,283.95,0.5578624758369138,1.01661797604269
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.77,1133.6,302.46,0.5413713414962635,1.0065694772577107
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.55,1149.28,271.79,0.5504978293227185,1.006432859667968
137554240.72,1246.92,24675659.82,2.86,817.26,94.45,0.68,1140.11,280.91,0.5505858846043049,1.0066033615809824
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.75,970.1,289.65,0.32576723967553334,0.8948022726575511
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.98,985.93,311.08,0.4092493967261959,0.9585847586504682
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,1.02,988.56,283.19,0.4277000733685045,0.9664253578829252
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.67,982.04,275.08,0.29294318783434764,0.8764893967928857
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.54,974.37,312.54,0.14507564737305664,0.7654964906960132
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.63,974.15,292.24,0.24884910337713717,0.8365445053303936
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.89,978.17,266.35,0.39052740461646074,0.9455045520493273
106431388.48,1025.71,24187967.78,2.83,826.41,36.53,0.79,979.94,299.31,0.34746585036257915,0.9199027697836281
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,1.03,1216.06,264.98,0.6169019955047093,1.099679016747651
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.77,1212.29,310.86,0.6005211966950281,1.080893164782374
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.57,1223.07,294.16,0.6009874284683793,1.0685930127446168
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.59,1230.39,287.71,0.6078385308483689,1.0774400080425757
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.93,1229.17,274.69,0.6190849800843389,1.105203450859085
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.67,1218.31,318.11,0.5988016449226673,1.0765544537105944
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.84,1225.68,298.71,0.6070387561074584,1.0972221039380095
119426761.03,1271.68,24410995.96,2.87,803.83,39.95,0.8,1221.21,278.47,0.6133904247093475,1.0907905263474584
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.52,1034.33,317.84,0.6520545771814081,1.1725991951187227
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.58,1019.64,280.66,0.22776784492861857,0.7713775674605813
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.7,1024.03,275.83,0.27907055675648457,0.8179147619319859
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.95,1018.55,289.62,0.38027246753974364,0.8995928073979483
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.73,1031.89,293.47,0.31159260987218396,0.8395648203325312
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.78,1029.05,302.72,0.3244559968045715,0.8554187386115547
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.99,1016.1,305.53,0.5095527692010792,0.9931776657994527
46948512.81,1060.79,24317614.18,2.8,819.14,26.16,0.87,1026.46,266.27,0.3646357788488678,0.8851833276595685
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.88,1118.44,277.96,0.5475731635041882,1.0006522989087596
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.93,1119.76,312.58,0.5394274659603282,1.0012193327388783
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.52,1130.87,296.98,0.5368737139748573,0.9999798303712377
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.81,1127.07,264.21,0.5489226835953592,1.001328215817425
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.6,1121.71,299.3,0.5352241401850103,0.9996528907091
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,1.04,1125.43,276.14,0.5527144782755362,1.0063085064005493
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.77,1131.52,288.86,0.5490034164669375,1.001745463581097
128636955.46,1178.58,24361532.34,2.75,825.91,42.56,0.66,1134.65,307.1,0.5395732492559152,1.0012909219712978
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.97,1042.31,290.48,0.5231641631871045,0.9968747377159561
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.98,1047.63,301.4,0.5141270502948253,0.9987477529463648
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.6,1052.57,273.76,0.3961307668174925,0.9108478296138679
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.54,1034.94,304.42,0.44841471611383227,0.9654311450992363
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.7,1044.13,280.24,0.6318833603358477,1.2108436510974943
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.75,1037.18,294.22,0.6094717940455666,1.1520697243359959
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.85,1041.06,267.97,0.5593005409963842,1.0159039882528558
52688807.93,1093.16,24152504.98,2.76,823.95,39.27,0.82,1050.05,314.36,0.5687674788636915,1.0553119973240699
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.76,984.79,310.1,0.363525468754886,0.9284404826897125
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.98,994.9,284.06,0.43454954072082486,0.9675452940751085
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.9,1000.2,303.51,0.4140027158204056,0.9541201191699002
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.92,1003.07,268.63,0.4294383814209575,0.9613901391067742
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.6,999.42,292.24,0.29756307126400783,0.8654611363935858
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.68,994.32,315.62,0.3353422515671372,0.8990843094441735
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.55,991.02,275.77,0.24399543939713356,0.8205275602328403
96634212.65,1048.36,24294395.21,2.87,849.96,43.59,0.83,989.29,277.72,0.3975232024740969,0.9355275831163088
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.91,1010.98,284.56,0.4336282744454378,0.957388513624525
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.67,1018.13,303.4,0.3503559734266509,0.9038396929017956
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.6,1008.14,276.93,0.30390197316605216,0.8530792920805069
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.87,1004.77,291.06,0.41751288188946534,0.9405047723724407
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.5,1006.96,316.99,0.19411809282499604,0.7751295046707154
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.71,1001.29,272.88,0.3626691019905436,0.9072157882582929
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,1.0,1015.43,267.86,0.4520599048606233,0.9665960798103813
121337265.75,1104.91,24714553.26,2.94,847.05,84.93,0.79,1013.05,308.07,0.3934714194215772,0.9269209745055197
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.93,1027.66,280.32,0.3398130035590525,0.8608139958298299
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.83,1025.2,301.76,0.4132277875808057,0.9234384890895111
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,1.01,1040.25,269.99,0.489027914733454,0.963912051513931
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.72,1039.12,292.68,-1000,-1000
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.7,1033.25,276.5,-1000,-1000
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.6,1023.25,308.32,0.49954033181773577,0.9859442503288998
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.85,1035.73,314.61,0.45098057579175804,0.9601519989852251
77046531.79,1086.66,24522165.43,2.79,806.55,44.37,0.51,1030.1,287.85,-1000,-1000
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.54,1131.99,278.42,0.5408482673589219,1.0000842177683387
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.96,1136.17,272.3,0.549604657483067,1.0100727573347745
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.86,1121.66,311.8,0.533352213090018,1.0006669974629478
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.84,1127.58,310.45,0.5348112978810895,1.0018862566603
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.69,1122.46,263.31,0.5401840456347999,0.9999123988789518
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.63,1117.21,301.77,0.528648083997782,0.9992190931049504
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,0.72,1125.72,284.03,0.5414336301951821,1.0002412250306347
81064003.35,1180.13,24583253.14,2.86,817.48,42.93,1.0,1133.0,296.68,0.5403517906855724,1.0095738265733356
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.94,1042.9,278.03,0.4379004209929333,0.9491361489540123
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.78,1046.63,264.9,0.4136055764942012,0.9221228893968139
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.66,1039.66,296.5,0.37596852505182643,0.9013637542450007
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.86,1045.36,314.47,0.41943368064513653,0.9386165978400114
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.6,1031.4,285.08,0.4221796657478075,0.9311589654834906
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,1.01,1037.73,303.71,0.48250111808627844,0.9763486454792201
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.51,1034.62,271.16,0.6469210154713347,0.9627713355726878
38383517.73,1129.58,24810491.68,2.93,846.56,81.11,0.75,1029.87,307.84,0.383847192087141,0.9057209906663402
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.51,1159.57,291.91,0.5549048963584193,1.0067054451690942
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.6,1164.91,305.06,0.552193865252789,1.0130859366873923
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.98,1165.66,298.82,0.5642748964354626,1.035823091470487
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.8,1161.26,273.48,0.5662106563441801,1.0206614242882737
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.99,1151.69,281.98,0.567783636925754,1.0241214457761207
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.88,1157.05,268.06,0.5669805221388711,1.0223022397788908
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.73,1149.96,314.11,0.5510857590014604,1.011593371080772
112272157.86,1257.29,24938645.0,2.89,801.38,89.37,0.66,1154.5,284.25,0.5596950606649932,1.0108887902652235
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.54,1082.03,298.48,0.5072191035984475,1.0032994569509996
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.72,1093.28,269.15,0.3570975552051128,0.8943834143501727
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.92,1078.44,283.14,0.5183033223374724,0.9998762191854721
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.8,1079.85,271.65,0.22357934893190468,0.7851133463672533
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.68,1087.67,296.84,0.39781624650550024,0.9315186876331029
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.87,1085.6,307.83,0.5103005875167494,1.0000040228113918
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,0.61,1095.14,311.61,0.47348204276319616,0.9850613915628267
94596860.28,1123.37,24698522.91,2.98,848.58,26.76,1.02,1090.46,287.39,0.5143354574448749,1.0055800221369653
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.71,1154.34,303.4,0.5513147009116628,1.0141087509274507
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.52,1160.78,271.83,0.556829184395471,1.0089065271941073
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.84,1158.25,263.19,0.5653973743971912,1.0219268337348268
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.62,1151.53,292.46,0.5547481286115229,1.008847915121516
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.85,1149.07,310.94,0.5533016376346875,1.0172915788625818
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.95,1145.34,279.04,0.5635484340838125,1.0190037797370342
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,1.0,1156.36,285.13,0.5688592930294454,1.0294384146234563
119000876.06,1190.54,24265129.61,2.82,821.53,25.86,0.64,1164.41,311.56,0.5527266908885775,1.0163745361833307
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.68,1003.85,264.88,0.3649785698550527,0.9022701841766783
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.92,1014.34,305.65,0.4414537530785312,0.9680698646239777
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.56,1012.26,303.96,0.2827231852601045,0.8499197708445303
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.71,1002.18,293.28,0.3754669513888753,0.9167418770102014
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.57,1010.42,283.87,0.2991800498750411,0.8530027611424751
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,1.0,996.2,273.63,0.4527514444955392,0.9707208481233155
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.89,1007.7,312.67,0.4296065147388856,0.9545427388151995
148467649.97,1063.74,24572236.56,2.81,847.21,48.22,0.79,999.22,277.07,0.40498479720817476,0.9279838665503202
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.98,996.1,287.95,0.4034393587737035,0.952761932127929
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.55,984.74,275.22,0.13553009631221621,0.7578907013276455
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.99,987.9,316.83,0.3910219605346368,0.9492832814050548
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.66,1000.12,280.2,0.2744505826233964,0.8634053432717941
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.81,992.32,264.29,0.3426388156197032,0.9152215162219696
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.61,980.54,299.47,0.18756384853367472,0.8000820231040373
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.77,994.87,296.28,0.3177627198734911,0.8987468499278665
48425421.12,1090.08,24102795.59,2.97,816.04,89.94,0.89,985.21,307.12,0.35859465867013984,0.9336387946302555
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.55,1154.8,294.44,0.5411506569506005,1.0063264360199393
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.92,1152.72,273.52,0.5566886874927207,1.024671845044815
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.84,1163.75,278.38,0.5589724043654958,1.0295905039275888
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.68,1165.54,268.92,0.5538292061694746,1.0188094429954475
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,1.0,1161.28,287.61,0.5624477045946126,1.0377376499999593
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.77,1158.75,298.02,0.5452325684365763,1.0194752730077965
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.64,1169.59,306.21,0.5448923717553732,1.01894274956908
144493408.13,1193.46,24076453.37,2.98,851.44,21.19,0.9,1171.57,311.9,0.5554569437501794,1.0409140182518481
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.56,1088.29,311.2,0.507832364206322,1.0011839436745584
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.75,1092.62,291.82,0.516498790798259,0.999680429041345
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.83,1091.89,313.59,0.5097800809094177,0.9997913640570391
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.97,1096.0,286.71,-1000,-1000
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.67,1084.82,298.83,0.507304131266892,1.002100194894252
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,1.04,1087.41,275.26,0.4978723395193087,1.0070815465799179
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.88,1081.55,279.85,0.5168106075468001,1.0008770775883655
144165406.67,1127.13,24443736.05,2.96,827.16,27.05,0.59,1098.83,267.71,0.5193015232055098,0.9999128649664147
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.53,1013.19,281.38,0.24068537994353856,0.8081197693121058
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.58,1022.99,300.85,0.2895762807172613,0.8492378337813401
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.73,1010.0,313.4,0.36270376427119916,0.9074474110439519
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.91,1025.69,305.81,0.42959818392160454,0.9641160569081405
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.82,1020.07,285.18,0.4105337854698316,0.934063786798506
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.97,1015.82,294.33,0.4380614594114966,0.9615431795556868
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,0.65,1008.48,265.29,0.33080255692306143,0.8765395853954147
65581558.76,1064.7,24539377.56,2.99,848.42,37.41,1.02,1017.92,272.64,0.44959052854885323,0.9578041596995311
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.89,1044.6,300.85,-1000,-1000
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.97,1027.51,295.42,0.4432823714583464,0.958589610916134
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.68,1037.38,316.02,-1000,-1000
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,1.0,1032.78,275.67,0.46788241663171654,0.9557768268458441
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.63,1042.87,268.73,-1000,-1000
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.74,1033.47,289.18,-1000,-1000
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.53,1029.06,306.79,0.4806185076157162,0.9735274849261687
72879794.03,1113.12,24684817.79,2.91,808.33,67.31,0.79,1040.76,283.08,-1000,-1000
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.75,1169.34,303.28,0.5589987728854378,1.0322178997776221
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,1.03,1185.58,264.54,0.5829713839225386,1.0649350309227565
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.85,1174.58,309.22,0.564822242665676,1.0442440877334866
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.84,1177.14,285.9,0.5742995601275911,1.0457337665861794
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.66,1179.03,280.8,0.5683543988309666,1.032909178413423
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.51,1166.25,312.36,0.5466254543113989,1.0080031128742795
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.93,1180.93,293.24,0.5761190951155809,1.0548974924815615
57364822.11,1269.39,24377154.44,2.95,807.84,83.54,0.63,1171.5,274.06,0.5637849081480829,1.0231584356297605
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.74,1101.29,265.88,0.5272087715007561,0.998220565791667
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.99,1110.67,271.12,0.5322411078845014,1.0003668278555036
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.7,1106.18,278.85,0.5284030351145905,0.9987945611042346
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.56,1104.98,292.95,0.5252423626575082,0.9984142145607804
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.91,1099.66,285.14,0.5279752567503105,0.9986582530387254
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.8,1113.12,305.25,0.5220148970847496,0.9999169504611295
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.61,1117.89,303.02,0.5223758962060074,1.000056851286383
118232212.26,1172.27,24729538.67,2.92,853.0,53.64,0.95,1114.43,316.78,0.5238241190527515,1.0005821311949394
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.96,1172.52,286.9,0.5798374432062173,1.051792281715996
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.56,1179.27,271.67,0.5675880682796985,1.0250248517626865
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,1.04,1176.41,296.76,0.5746660751116858,1.0598552188429027
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.89,1187.81,310.87,0.5752586372648307,1.0612148179653447
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.84,1179.51,281.73,0.5793862511088308,1.050187607893574
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.69,1184.35,263.21,0.5758936836679948,1.042517163973496
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.74,1191.37,316.26,0.5716897584405436,1.0530106706841222
84065381.35,1230.43,24373670.51,2.93,840.55,38.52,0.57,1186.38,304.1,0.5619907361226705,1.0324756037549923
124126206.93,1205.54,24567468.41,2.9,822.08,84.82,1.04,1119.83,292.11,0.5345985364800449,1.0013966211654808
124126206.93,1205.54,24567468.41,2.9,822.08,84.82,0.52,1107.85,309.36,0.519713400967814,0.9985104149551809
124126206.93,1205.54,24567468.41,2.9,822.08,84.82,0.98,1116.77,263.62,0.5347777520701981,1.0009229366683154
124126206.93,1205.54,24567468.41,2.9,822.08,84.82,0.69,1105.71,279.2,0.5288649993453989,0.9985618446880747
124126206.93,1205.54,24567468.41,2.9,822.08,84.82,0.77,1101.55,274.2,0.528236228346323,0.998250174544337
