H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv,pred,truemdot
43.207728,415212417.7,893.517672,1460.287429,277.701399,0,0,-27.8348445892,0
13.703766,211630726.2,926.669101,1116.814115,292.458795,822.803413,0.933911,776.8100585938,822.803413
42.576829,493821430.3,778.757377,1207.967352,266.895604,601.472299,0.653791,634.3375244141,601.472299
44.26877,362922152,869.8637,1463.043839,312.741245,0,0,40.4802131653,0
48.336807,684769797.2,843.387791,1248.819498,275.580425,876.479882,0.659677,809.3323974609,876.479882
20.769381,241008704.9,840.717465,1069.087532,285.47038,753.091989,0.882637,797.6192626953,753.091989
49.934478,717426888.4,888.700428,1223.707041,303.60033,1145.767874,0.682456,1153.3316650391,1145.767874
34.278037,479420425.8,887.090422,1086.158346,277.617299,1614.949155,0.837964,1544.5480957031,1614.949155
18.058518,260099825.7,949.341309,1318.901777,314.380543,464.028801,0.85967,445.8062438965,464.028801
27.385629,753911842.4,900.63977,1312.197119,310.180905,1267.727205,0.895218,1207.0324707031,1267.727205
25.506853,351316414.6,776.262325,1031.743565,265.512517,1006.614186,0.89003,1017.3589477539,1006.614186
14.714121,621106772.8,964.990762,1419.558007,301.5021,983.80959,0.953119,981.7149658203,983.80959
28.878301,797153686.7,925.440987,1284.186471,317.288312,1538.603854,0.895568,1556.78515625,1538.603854
21.718196,989015085.8,857.216455,1394.992913,266.401745,1330.410617,0.940138,1327.3663330078,1330.410617
16.905833,956550364.2,855.366364,1155.283781,287.791817,2485.748857,0.979189,2431.2355957031,2485.748857
47.78808,631757667.6,970.62971,1421.442786,316.363379,347.875133,0.328935,439.7636413574,347.875133
42.642767,323480131.6,870.466614,1085.910396,275.469986,713.478643,0.592195,733.6735839844,713.478643
11.472707,304133467.5,775.215449,1353.15378,300.673397,389.308486,0.944179,416.4812927246,389.308486
34.346217,762907969.1,851.588845,1025.261889,268.553843,3259.057739,0.912916,3176.8369140625,3259.057739
14.698723,979229355,962.781155,1302.896752,305.919438,2161.616206,0.978752,2159.4702148438,2161.616206
24.254529,694339493.7,958.276604,1093.152106,282.128528,3845.08436,0.944841,3941.5256347656,3845.08436
49.741973,83423961.04,924.800642,1269.914076,287.850585,-54.40781,0,-60.7291908264,-54.40781
8.459114,891079566.1,784.570897,1400.72352,311.612595,1114.47522,0.991375,1173.3245849609,1114.47522
10.41819,295195701.1,872.544998,1326.239163,278.964256,481.439058,0.955005,530.4384765625,481.439058
13.384336,650019952.5,827.510513,1265.25576,268.086949,1137.518099,0.973661,1117.7004394531,1137.518099
40.192441,555085333.4,971.844254,1206.124513,273.962968,1368.447616,0.744087,1358.6905517578,1368.447616
14.445384,866621955,785.65659,1367.863698,286.555177,1129.587801,0.972074,1158.4650878906,1129.587801
22.98187,677219606.6,860.761029,1363.86764,280.164861,943.672247,0.907814,953.411315918,943.672247
45.354051,132288087.9,952.556331,1444.917529,295.532448,-1.636584,0,-3.3839159012,-1.636584
24.983138,803062537.7,918.302393,1156.145126,297.315828,2505.646431,0.941703,2498.6994628906,2505.646431
8.226225,85978236.04,950.8633,1341.658405,285.775685,151.126176,0.898529,145.7057647705,151.126176
26.151314,168383156.5,944.453214,1439.940215,316.514341,0,0,43.1472320557,0
40.613697,412685801.1,885.459836,1207.5818,307.025059,625.743527,0.621277,507.4216003418,625.743527
11.097404,182064301.9,804.254969,1324.178852,294.290772,252.121242,0.919383,258.1315917969,252.121242
30.217368,790119788.9,819.613073,1195.957926,316.899898,1513.317848,0.905877,1504.6654052734,1513.317848
45.472421,482105761.7,824.237255,1428.487097,311.579264,0,0,62.3111381531,0
45.505992,423320251.6,840.029075,1025.579843,302.05367,1344.392376,0.723721,1303.9150390625,1344.392376
33.821216,854874128.2,955.928031,1410.549394,314.840613,1183.414973,0.83111,1178.3017578125,1183.414973
42.14979,216187634.4,869.175447,1161.345033,297.835831,0,0,28.9801235199,0
39.364501,908289734.8,776.809406,1418.286187,288.557302,860.595204,0.782812,936.9219970703,860.595204
19.44018,640726009.2,879.102127,1051.548714,280.171619,2891.781271,0.966122,2887.3872070313,2891.781271
7.818418,447548397.8,794.744267,1023.720505,284.442947,1593.541559,0.993194,1523.4847412109,1593.541559
11.889653,54347540.79,887.087498,1320.419453,314.135033,60.172582,0.620078,32.6196250916,60.172582
24.054212,215955084.6,839.37589,1037.872694,266.706179,740.711093,0.837733,752.5469360352,740.711093
29.851645,840827323.8,872.762167,1202.648709,271.491744,1827.885902,0.909774,1820.9206542969,1827.885902
38.246554,111331151.7,833.6432,1263.859206,316.638711,0,0,21.7931461334,0
32.347262,209793233.6,902.687677,1028.854908,278.050077,941.396631,0.702961,966.7419433594,941.396631
9.426757,912796374,829.351177,1331.91467,299.195728,1402.2773,0.99076,1389.1638183594,1402.2773
5.614267,420826873.8,878.425563,1276.112043,271.474025,819.298918,0.993332,856.8665161133,819.298918
20.897528,11154649.77,935.853232,1041.513535,276.536005,-36.596122,0,-138.4844055176,-36.596122
29.586828,946719974.1,869.639981,1252.800656,285.807396,1767.556866,0.913597,1782.5643310547,1767.556866
48.821809,135812162.5,950.168851,1464.997786,304.672605,-2.000885,0,-9.5596599579,-2.000885
20.881232,562838504.1,961.941739,1369.742092,307.374316,949.88125,0.904933,948.662109375,949.88125
42.978613,940636444.6,791.487512,1103.82378,317.83764,2134.667605,0.874247,2087.1472167969,2134.667605
42.114399,198727521,934.503571,1084.36901,289.894483,0,0,89.6571044922,0
35.798619,56365230.67,921.055627,1303.873463,295.233068,-1.264798,0,9.9605693817,-1.264798
23.787952,807696369.8,844.689029,1271.936978,271.286627,1378.810405,0.930382,1301.2618408203,1378.810405
48.395651,786391744.1,796.967155,1072.218928,271.513404,1903.071961,0.818222,1872.5321044922,1903.071961
7.9269,376082865.9,910.162559,1415.820417,266.370964,553.694368,0.977541,613.4564819336,553.694368
6.968357,476494138.5,924.997999,1369.617975,290.470985,810.060919,0.988713,870.0178222656,810.060919
41.367233,578615072.6,791.284124,1117.077861,280.438453,1145.460763,0.797126,1211.5620117188,1145.460763
39.206027,865676794.1,875.521232,1443.792933,307.687474,878.083152,0.755856,943.0354003906,878.083152
15.10181,272700149,827.645225,1135.370918,265.544264,662.798687,0.93265,587.4528198242,662.798687
9.311666,962964697.4,921.271999,1024.005255,307.478333,7497.002131,0.995329,7962.58984375,7497.002131
23.862735,261981557.3,860.675602,1055.160607,278.343405,938.76179,0.862947,930.3098754883,938.76179
6.912094,190586179.2,882.032767,1228.63394,309.207263,420.803266,0.975844,406.9353942871,420.803266
40.606655,758133811.9,809.529611,1372.993333,313.250615,769.28089,0.735591,819.0878295898,769.28089
11.17101,357007206.4,807.842524,1119.490378,270.91191,900.610502,0.974752,862.4231567383,900.610502
16.418069,231343824,944.529553,1351.834949,267.453982,372.379055,0.857959,388.5845336914,372.379055
34.359343,323902565.4,925.066368,1099.352925,277.97395,1101.162098,0.746387,1057.3200683594,1101.162098
45.605819,508803407.1,956.923832,1439.165792,315.017552,0,0,209.6604156494,0
22.65408,285585650,895.034471,1193.487024,294.258082,637.708441,0.847246,567.6590576172,637.708441
20.944722,710075942.2,876.28864,1292.17134,293.560345,1242.895338,0.935703,1171.6846923828,1242.895338
21.313107,337521907.3,796.565785,1353.754246,269.593167,398.215644,0.841871,420.6233825684,398.215644
8.154706,666644664.3,906.014579,1293.286052,277.929709,1320.900162,0.990869,1298.0047607422,1320.900162
16.66297,694837643.3,800.559553,1231.976527,265.606961,1231.870277,0.963363,1180.2259521484,1231.870277
7.037336,862048566.1,832.546746,1096.159477,294.757951,2627.78543,0.996797,2648.6997070313,2627.78543
49.227356,658797711.5,882.442107,1301.588618,292.205559,682.08346,0.559048,653.1188964844,682.08346
23.079291,31149449,903.763723,1175.184855,300.726266,-0.406526,0,-102.7862930298,-0.406526
15.992779,807661249.4,939.782719,1352.668305,279.899965,1441.995918,0.964138,1386.3862304688,1441.995918
27.577044,841925704.3,893.401159,1059.525742,305.349839,3859.914321,0.9488,3874.7927246094,3859.914321
40.756,909202979.4,852.890397,1212.071491,277.899407,1694.670914,0.84783,1736.7795410156,1694.670914
22.62983,980619060.3,957.806304,1032.400974,294.782862,10185.77386,0.971111,9870.58984375,10185.77386
34.883219,525263060.4,803.229822,1064.65443,313.158218,1407.793611,0.860543,1413.7917480469,1407.793611
6.50219,859634604.6,816.593992,1137.247775,310.903713,2146.920832,0.997082,2061.12890625,2146.920832
19.072616,394041149.9,857.85361,1215.969773,280.414362,794.274736,0.915389,757.0256958008,794.274736
45.403829,949950572.5,883.382991,1440.623401,282.59995,894.197928,0.68832,950.5305175781,894.197928
10.613064,448348642.9,863.899509,1311.706537,313.855709,757.164628,0.972874,829.3803710938,757.164628
29.318836,839071831.8,825.994327,1060.005048,302.869265,2738.263489,0.940887,2759.4521484375,2738.263489
30.765406,683288666,913.841262,1281.16366,283.593704,1243.102118,0.862501,1238.8225097656,1243.102118
18.625849,847598240.7,906.489561,1376.722472,298.190296,1312.091018,0.950522,1262.9752197266,1312.091018
24.221621,251590551.3,905.856177,1414.184334,309.813638,240.464446,0.637436,234.8335876465,240.464446
19.324777,507021530.1,902.63605,1467.026995,285.26807,607.785591,0.893191,610.9573974609,607.785591
28.587457,857370860.3,880.158633,1424.960963,301.774566,1055.824682,0.878227,1079.5112304688,1055.824682
20.109431,4828008.261,872.305116,1033.53905,311.309757,-30.603193,0,-77.0459671021,-30.603193
17.169982,213039103.6,833.270717,1023.510159,266.637827,836.21407,0.915721,813.9244995117,836.21407
18.716328,243654100.4,966.042146,1125.66229,300.066748,1069.929488,0.891968,940.8231811523,1069.929488
12.873066,942709573,929.900999,1321.13456,278.402458,1820.28597,0.982559,1836.3663330078,1820.28597
25.753315,916999362.6,909.419094,1047.096759,273.842528,5125.922005,0.959368,5163.7338867188,5125.922005
17.640149,193488043.4,908.397538,1384.200913,310.086669,243.847413,0.783984,244.0407409668,243.847413
34.686614,478322703.3,919.215163,1188.425149,288.7078,1103.103061,0.791631,1155.720703125,1103.103061
30.967599,407715030.1,836.277727,1104.717606,283.506738,1026.494485,0.839992,1046.6105957031,1026.494485
25.423416,111058464.6,851.473901,1275.426484,285.247555,0,0,44.315826416,0
47.95849,832938666.8,923.91519,1316.184645,289.877764,1132.859313,0.692862,1117.7824707031,1132.859313
11.081451,341032496.3,813.105126,1035.069973,296.182334,1229.757426,0.980003,1236.2573242188,1229.757426
40.369335,659322044.2,856.903722,1225.750315,317.149901,1106.261662,0.785788,1116.7985839844,1106.261662
21.580816,5720724.361,857.613378,1357.044782,263.375696,-15.17938,0,31.4463748932,-15.17938
48.852688,818627720.8,843.715142,1456.834263,311.770413,504.014347,0.493557,552.4304199219,504.014347
14.29467,636760090.1,855.285229,1161.600475,299.219599,1614.255455,0.976526,1646.2355957031,1614.255455
22.097744,114387326.2,951.666467,1348.804118,297.172391,42.10372,0.191412,43.5357513428,42.10372
25.220376,552267358.2,776.922359,1163.152791,300.19844,1048.350791,0.91043,1023.8001098633,1048.350791
26.476236,233369941.4,836.747806,1120.493233,267.809901,512.550007,0.776495,486.2274475098,512.550007
7.146744,752528604.1,809.900183,1101.64004,279.213811,2077.488584,0.996141,1996.2830810547,2077.488584
46.271951,718807955.8,872.173091,1079.031083,272.008811,2260.589632,0.810097,2287.5256347656,2260.589632
41.356534,107621674.2,779.943155,1073.864602,288.488287,0,0,21.3705348969,0
7.92395,190459335.7,940.44939,1342.496553,276.769364,347.123973,0.95719,356.3479309082,347.123973
32.444864,494706490.5,820.198796,1395.141453,309.44449,475.647173,0.714475,489.8936462402,475.647173
15.280339,474922958.9,908.55411,1042.878458,292.801361,2760.201363,0.9724,2768.0993652344,2760.201363
24.451071,503343590.7,892.349308,1193.248618,316.734781,1184.908031,0.90011,1195.0931396484,1184.908031
35.278962,131320950.9,945.869046,1314.696578,267.832237,0,0,18.6568889618,0
5.601403,480724049,888.661998,1216.843633,291.354185,1143.760435,0.995014,1154.8170166016,1143.760435
31.125025,7800160.894,832.120471,1239.80388,286.325129,-37.761798,0,18.8254585266,-37.761798
26.882472,23616304.23,914.183333,1428.249511,274.292264,-13.430809,0,18.6920261383,-13.430809
29.58281,711461949,891.486794,1082.237348,315.081778,2752.157869,0.922177,2791.5163574219,2752.157869
41.472483,120731380.5,932.682115,1313.668273,281.099149,-1.229714,0,6.353928566,-1.229714
12.48932,387075527,940.789913,1118.51605,307.06438,1672.863929,0.97269,1696.4600830078,1672.863929
23.608902,722666684.9,826.839505,1213.451013,276.846065,1380.797233,0.931824,1342.0270996094,1380.797233
27.03429,431416406.6,899.895268,1327.396462,302.607018,632.779708,0.812691,713.1109619141,632.779708
20.038654,527853023.6,892.057852,1267.52654,313.777585,1011.575461,0.92395,986.0202636719,1011.575461
43.287165,313530804.5,937.564932,1146.004433,294.926188,550.622087,0.465206,508.0870361328,550.622087
45.652496,359150965.4,811.23002,1434.697221,283.67081,0,0,39.6217880249,0
14.519672,835643225.3,788.883525,1424.751519,292.151679,983.651327,0.966642,1013.64453125,983.651327
28.08999,810268891.7,795.368466,1437.536291,305.025356,853.333227,0.875744,872.0167236328,853.333227
30.520027,863645810.2,777.193473,1082.927118,285.612691,2143.231402,0.930389,2060.4111328125,2143.231402
35.074296,722707921.2,902.108594,1424.485626,290.324913,814.498254,0.773016,847.5739746094,814.498254
7.443253,760222841.9,893.476596,1303.486128,301.616597,1427.16438,0.993457,1406.9874267578,1427.16438
33.650683,899158917.5,945.51043,1065.891874,312.034404,5521.431633,0.929461,5566.77734375,5521.431633
33.27835,473557170.5,795.907212,1272.888936,295.098291,600.035647,0.765182,680.1799316406,600.035647
36.720019,640446224.8,840.481398,1361.631742,299.490961,712.228294,0.747999,750.4963989258,712.228294
34.30522,384809158.7,872.360811,1047.24501,300.766227,1452.07088,0.817714,1433.8302001953,1452.07088
30.625998,277585287.9,835.782349,1023.266818,311.66655,978.546776,0.810819,917.5783691406,978.546776
21.346298,120234752.1,853.630384,1169.527823,269.65778,192.560393,0.636793,228.483001709,192.560393
19.273757,155711028.2,837.466251,1071.433536,294.249631,453.8808,0.843393,437.1653747559,453.8808
15.497987,571733228.3,775.805607,1163.268601,305.185397,1149.170468,0.966919,1116.4973144531,1149.170468
36.957023,924139921.6,834.363251,1114.730873,313.79651,2383.892688,0.899995,2289.8349609375,2383.892688
47.444495,210630313.4,812.897798,1449.914271,275.870654,0,0,12.1055412292,0
15.137167,774457438.7,822.539354,1246.634455,278.63202,1403.363933,0.973409,1336.2768554688,1403.363933
36.255464,612970611.2,866.499074,1249.530504,311.762698,1008.620916,0.804147,1000.2707519531,1008.620916
19.704589,498364521.3,908.036628,1077.397458,277.409252,2234.173001,0.950684,2251.8754882813,2234.173001
16.159144,321118077.1,802.422733,1239.896555,266.274725,535.528718,0.920266,585.426940918,535.528718
10.658462,415400255.6,871.465434,1105.324439,292.917547,1395.837944,0.982393,1377.8947753906,1395.837944
17.353526,306115435.8,782.763655,1264.197807,316.471725,455.378289,0.903696,498.7908935547,455.378289
13.64688,17315839.44,775.893515,1349.66985,297.743036,0,0,-102.0662841797,0
6.354898,426539566.7,972.319498,1471.959395,269.652833,631.681682,0.98682,678.8095703125,631.681682
16.142663,600722538.9,963.829141,1333.626542,293.745002,1179.885972,0.950824,1140.0733642578,1179.885972
48.058467,457272116.7,799.132257,1466.858323,273.417832,0,0,-137.2549438477,0
22.884101,279982842,889.950586,1214.445737,295.180458,564.632909,0.833789,516.0132446289,564.632909
47.953897,409315717.5,889.808565,1285.409696,265.046743,0,0,164.7140197754,0
21.406043,637415168.4,894.833681,1233.163337,303.379854,1376.269139,0.933918,1390.4705810547,1376.269139
48.352221,557048538.5,831.473484,1205.548584,302.335264,714.441545,0.604949,657.359375,714.441545
25.495283,326818775,896.566443,1087.340899,294.527104,1185.269245,0.866064,1160.2742919922,1185.269245
30.085474,610491173.8,871.514327,1406.44482,306.496587,711.336686,0.812938,751.1306152344,711.336686
32.711427,906584243.7,775.726375,1329.60559,296.20458,1130.39541,0.8786,1146.4553222656,1130.39541
47.360923,568175728.3,922.133363,1211.316001,294.221854,972.813843,0.633664,975.0760498047,972.813843
10.607137,368757273.2,882.009003,1354.989654,266.599694,577.805631,0.961561,658.467956543,577.805631
30.152611,673331149.4,788.395369,1321.168945,310.055889,855.251096,0.861624,877.8926391602,855.251096
17.815379,784330945.4,810.725852,1087.935788,281.528883,2235.273407,0.975152,2126.0603027344,2235.273407
42.848242,4519877.699,869.042555,1394.71216,296.715932,-68.191051,0,-11.0708084106,-68.191051
7.456215,774528878.5,809.146081,1325.308991,313.481358,1166.311891,0.993423,1196.7763671875,1166.311891
38.739775,498620149.1,827.441815,1029.445314,303.776571,1674.253011,0.831767,1599.0314941406,1674.253011
32.882084,32660942.31,891.288067,1337.5636,310.329775,-20.303862,0,14.3848934174,-20.303862
10.868542,256088449.8,857.833648,1155.332498,267.946446,658.660965,0.961717,602.9415283203,658.660965
