h_m,q_W,tamb_C,tin_C,tout_K,mdot_kg_per_s
33.860000,726730043.630000,4.570000,539.650000,1073.149983,2040.480736
42.830000,660536467.410000,30.040000,527.620000,1073.149983,1642.492400
43.230000,379083216.810000,18.090000,538.470000,1073.149983,790.068796
37.780000,807766256.470000,7.080000,543.290000,1073.149983,2271.478952
37.790000,303250567.870000,35.700000,534.170000,1073.149983,635.829049
32.310000,796459721.000000,34.260000,516.010000,1073.149983,2100.045000
32.050000,723735006.330000,39.690000,560.870000,1073.149983,2232.275234
32.190000,741336801.730000,-0.870000,527.060000,1073.149983,2013.684548
41.430000,502101394.690000,42.540000,537.520000,1073.149983,1229.397729
40.060000,305254441.350000,20.070000,500.770000,1073.149983,526.941865
32.200000,315668408.720000,20.480000,568.770000,1073.149983,872.765129
33.450000,541574816.820000,34.700000,512.380000,1073.149983,1341.585651
34.580000,736531351.530000,8.750000,565.030000,1073.149983,2274.513384
40.820000,842724309.390000,38.830000,561.380000,1073.149983,2511.516464
40.750000,804900884.580000,28.300000,560.340000,1073.149983,2372.590486
39.420000,613385936.130000,31.350000,560.200000,1073.149983,1747.957264
36.420000,629173996.260000,24.650000,503.280000,1073.149983,1509.839596
31.990000,742807203.700000,39.720000,545.380000,1073.149983,2163.669337
31.660000,707559195.410000,43.060000,541.960000,1073.149983,2029.415324
33.830000,405974178.920000,32.330000,500.580000,1073.149983,916.343856
42.020000,794344948.750000,17.380000,505.930000,1073.149983,1909.497315
30.570000,551000381.590000,20.150000,546.450000,1073.149983,1573.185510
39.160000,545308121.790000,-3.760000,529.580000,1073.149983,1353.728886
25.520000,738380478.550000,43.100000,510.260000,1073.149983,1965.323052
40.060000,694237308.900000,42.860000,546.240000,1073.149983,1907.784385
25.070000,533560390.180000,21.580000,534.430000,1073.149983,1508.710463
40.780000,367984341.300000,21.300000,500.660000,1073.149983,704.349701
38.520000,725009284.360000,18.110000,562.720000,1073.149983,2156.673515
38.400000,463948051.660000,14.730000,509.110000,1073.149983,1045.511347
43.790000,461584262.500000,43.880000,536.730000,1073.149983,1053.958697
25.960000,734092319.720000,43.530000,532.610000,1073.149983,2104.788009
38.920000,495369495.440000,15.000000,547.430000,1073.149983,1288.957984
41.670000,641666196.020000,1.910000,501.930000,1073.149983,1468.989185
34.700000,590025313.010000,34.420000,541.450000,1073.149983,1619.011370
42.270000,651650770.280000,41.650000,557.030000,1073.149983,1810.556056
26.510000,706465012.240000,19.690000,511.090000,1073.149983,1869.063240
44.200000,817989794.190000,36.020000,549.560000,1073.149983,2265.079561
41.070000,538941522.860000,-0.610000,546.790000,1073.149983,1389.483602
33.120000,592984173.320000,8.630000,504.910000,1073.149983,1451.986348
33.470000,755873295.120000,5.970000,554.080000,1073.149983,2256.251700
44.530000,654711310.640000,-4.740000,510.830000,1073.149983,1504.363497
41.300000,734020767.380000,31.800000,528.220000,1073.149983,1888.389900
26.370000,748454289.450000,16.290000,529.410000,1073.149983,2118.213398
41.530000,524018672.810000,32.410000,527.910000,1073.149983,1251.858004
30.260000,427999909.450000,15.620000,501.510000,1073.149983,1015.895280
42.930000,504473902.690000,17.550000,540.120000,1073.149983,1217.462604
37.100000,644803241.780000,16.150000,514.490000,1073.149983,1600.338706
35.960000,639374573.140000,15.470000,559.210000,1073.149983,1876.872056
29.030000,763440814.170000,6.960000,551.380000,1073.149983,2314.835229
34.610000,312729070.480000,43.400000,517.230000,1073.149983,680.488700
39.280000,333968284.320000,42.600000,511.450000,1073.149983,656.173335
42.940000,519909410.690000,32.540000,519.800000,1073.149983,1182.666611
41.230000,730462540.580000,28.110000,548.110000,1073.149983,2017.036581
44.830000,365902666.690000,26.110000,541.350000,1073.149983,717.013816
44.100000,792330051.810000,18.020000,505.860000,1073.149983,1875.383881
35.810000,550354264.480000,14.670000,531.460000,1073.149983,1426.228134
41.600000,784919845.990000,16.240000,545.940000,1073.149983,2166.215354
44.470000,674780149.180000,23.360000,563.300000,1073.149983,1892.013819
35.100000,527853403.350000,7.670000,530.470000,1073.149983,1361.519472
36.560000,437132677.640000,10.350000,560.550000,1073.149983,1193.873953
25.570000,667234630.910000,40.750000,525.180000,1073.149983,1854.468365
28.630000,488105884.410000,28.430000,552.430000,1073.149983,1427.039777
43.910000,609747554.630000,21.400000,550.650000,1073.149983,1598.073272
33.760000,404584663.010000,-4.130000,527.310000,1073.149983,992.949838
35.190000,804615608.420000,16.360000,522.260000,1073.149983,2132.819173
33.260000,495926402.610000,2.320000,532.490000,1073.149983,1296.199638
35.920000,617809811.190000,4.020000,546.440000,1073.149983,1717.326252
44.040000,479025991.570000,32.000000,512.520000,1073.149983,1013.792720
29.180000,436443149.230000,0.820000,526.640000,1073.149983,1138.008260
37.160000,370453669.030000,10.690000,544.430000,1073.149983,895.823369
34.230000,637315185.330000,25.150000,511.780000,1073.149983,1599.134052
34.590000,416771551.730000,9.570000,501.030000,1073.149983,935.934327
44.190000,684153676.640000,25.700000,520.220000,1073.149983,1649.656104
26.140000,651577649.350000,4.580000,518.350000,1073.149983,1757.899829
38.120000,391607402.450000,26.520000,502.180000,1073.149983,822.207958
40.170000,807334445.540000,38.730000,510.640000,1073.149983,2002.583700
33.780000,536309644.150000,26.930000,503.450000,1073.149983,1284.997854
36.710000,620132707.370000,-3.630000,532.720000,1073.149983,1629.902957
43.390000,405677650.450000,26.390000,517.470000,1073.149983,814.760956
35.420000,309067054.880000,26.140000,526.550000,1073.149983,676.365011
37.450000,313999883.900000,35.840000,563.990000,1073.149983,762.459896
27.040000,554251097.520000,-2.570000,554.760000,1073.149983,1673.672914
38.980000,324572039.010000,10.180000,530.620000,1073.149983,671.042343
32.760000,559403166.950000,3.740000,522.280000,1073.149983,1442.539603
38.500000,751853839.420000,11.320000,541.240000,1073.149983,2069.908408
31.040000,371421599.680000,15.430000,554.210000,1073.149983,1023.986007
42.830000,384865395.750000,9.040000,562.780000,1073.149983,899.067573
36.030000,410259791.010000,-0.980000,543.220000,1073.149983,1037.320533
40.380000,746579007.500000,6.660000,517.140000,1073.149983,1863.204252
44.220000,712271328.180000,11.970000,549.570000,1073.149983,1917.639076
40.960000,510303334.260000,34.660000,535.940000,1073.149983,1254.386721
34.280000,448789058.180000,20.730000,539.460000,1073.149983,1171.569180
35.010000,797380633.740000,37.190000,548.610000,1073.149983,2327.013214
42.820000,375737919.510000,43.470000,528.710000,1073.149983,765.081452
35.920000,368946737.490000,25.680000,531.260000,1073.149983,870.370477
29.980000,811794353.050000,28.700000,546.180000,1073.149983,2415.442170
34.350000,513849632.240000,18.760000,556.200000,1073.149983,1461.829107
32.200000,703141112.100000,28.240000,521.440000,1073.149983,1866.327741
40.600000,845784177.290000,10.390000,509.020000,1073.149983,2089.491975
25.750000,455015385.180000,7.480000,533.540000,1073.149983,1256.646214
32.940000,418905156.630000,8.600000,512.440000,1073.149983,996.717697
36.850000,814917542.980000,2.580000,546.390000,1073.149983,2333.275532
30.810000,509458732.460000,42.780000,569.670000,1073.149983,1578.172109
31.260000,561049437.180000,41.110000,504.290000,1073.149983,1383.323997
33.570000,625058716.230000,25.810000,529.380000,1073.149983,1667.922708
44.950000,440556938.090000,16.960000,523.750000,1073.149983,910.714086
33.290000,628249163.450000,22.190000,522.820000,1073.149983,1642.729612
27.880000,517191961.660000,1.130000,563.080000,1073.149983,1593.683434
31.740000,840393556.080000,4.370000,553.480000,1073.149983,2553.251960
25.910000,689939477.820000,34.790000,506.270000,1073.149983,1800.187641
28.590000,537209058.440000,7.580000,522.120000,1073.149983,1420.981848
36.610000,783869407.410000,3.420000,517.020000,1073.149983,2016.921049
37.850000,696932288.410000,33.670000,552.270000,1073.149983,1991.057945
41.290000,501453291.690000,18.530000,559.970000,1073.149983,1333.309936
30.030000,797384772.690000,20.950000,561.850000,1073.149983,2517.386104
36.610000,683210107.790000,14.800000,526.880000,1073.149983,1788.204953
44.910000,559951236.580000,5.310000,567.060000,1073.149983,1505.280074
36.970000,836126556.480000,21.040000,537.460000,1073.149983,2324.523041
32.890000,493462980.250000,28.250000,546.880000,1073.149983,1365.440247
44.390000,444115026.770000,19.500000,565.470000,1073.149983,1095.314996
41.710000,449246192.460000,34.130000,519.220000,1073.149983,987.819798
33.930000,372555656.470000,24.100000,564.010000,1073.149983,1029.117333
40.620000,533148499.930000,1.820000,560.840000,1073.149983,1454.914728
38.420000,674702225.130000,22.480000,503.640000,1073.149983,1612.971201
35.490000,356770792.320000,15.830000,532.560000,1073.149983,841.093332
39.410000,573340404.940000,31.770000,545.730000,1073.149983,1526.562982
36.320000,341008196.240000,44.220000,556.570000,1073.149983,856.773140
27.430000,492855525.770000,35.780000,503.530000,1073.149983,1227.437983
27.990000,390056499.260000,30.990000,542.470000,1073.149983,1073.694713
27.700000,474986059.220000,17.140000,542.550000,1073.149983,1342.393519
43.500000,390369118.390000,7.970000,550.450000,1073.149983,859.368031
44.280000,362295884.860000,1.670000,552.300000,1073.149983,743.079004
26.680000,375041938.080000,2.640000,554.040000,1073.149983,1083.657766
27.960000,535302988.080000,31.650000,503.000000,1073.149983,1336.742082
42.010000,536160985.190000,24.010000,553.610000,1073.149983,1405.300371
28.810000,304631743.230000,16.450000,520.620000,1073.149983,735.289180
30.850000,650568512.980000,-3.650000,533.420000,1073.149983,1797.730006
30.680000,548196713.730000,10.130000,563.550000,1073.149983,1669.357528
40.970000,497646066.560000,20.300000,542.510000,1073.149983,1240.971865
27.960000,576027148.550000,7.670000,502.100000,1073.149983,1442.515605
41.020000,663258901.730000,21.680000,502.730000,1073.149983,1544.316148
40.630000,428137285.300000,41.440000,500.010000,1073.149983,885.032359
36.200000,400020023.510000,24.040000,514.230000,1073.149983,908.312643
37.020000,608002022.050000,36.540000,510.420000,1073.149983,1479.710925
40.220000,779186206.550000,17.170000,536.890000,1073.149983,2098.571078
34.920000,337254752.900000,31.520000,536.720000,1073.149983,802.146022
34.650000,340775545.400000,0.050000,514.810000,1073.149983,753.046851
40.390000,643484101.080000,42.510000,531.730000,1073.149983,1652.495625
31.830000,836361958.820000,18.390000,563.130000,1073.149983,2639.875506
26.700000,719197520.160000,-2.130000,569.530000,1073.149983,2363.020088
35.230000,728447935.430000,7.700000,528.640000,1073.149983,1950.550408
37.240000,396627588.700000,36.680000,565.910000,1073.149983,1070.948803
36.850000,764506143.430000,10.600000,515.770000,1073.149983,1951.258297
35.500000,815118128.950000,2.320000,537.550000,1073.149983,2277.206470
43.470000,357658711.130000,42.110000,512.780000,1073.149983,651.859176
35.540000,549585262.740000,37.690000,562.730000,1073.149983,1607.503483
30.320000,368413031.410000,-3.640000,530.390000,1073.149983,935.492704
31.160000,433922330.750000,-0.890000,506.630000,1073.149983,1038.336714
41.980000,754661172.730000,30.940000,510.840000,1073.149983,1831.017305
34.840000,700248940.860000,5.970000,540.240000,1073.149983,1949.797842
41.940000,714145791.230000,24.850000,540.760000,1073.149983,1900.951294
41.470000,720385578.570000,26.880000,509.730000,1073.149983,1734.407987
30.460000,330414427.090000,4.340000,540.460000,1073.149983,849.226164
30.080000,596121110.060000,31.030000,555.560000,1073.149983,1785.551160
25.910000,720914400.360000,39.790000,519.320000,1073.149983,1970.904717
42.520000,639105743.950000,42.770000,522.000000,1073.149983,1555.332124
36.840000,684331077.530000,18.340000,551.660000,1073.149983,1957.241912
36.070000,841869615.190000,16.390000,503.810000,1073.149983,2099.656892
34.150000,821056365.040000,32.100000,532.850000,1073.149983,2278.284225
37.610000,692033971.870000,28.780000,506.460000,1073.149983,1685.973816
42.530000,461696455.170000,-0.870000,538.600000,1073.149983,1075.990604
26.600000,682200930.230000,33.470000,525.870000,1073.149983,1892.938589
32.700000,716058189.040000,-3.750000,519.280000,1073.149983,1881.127269
29.260000,470620883.430000,18.230000,548.130000,1073.149983,1339.844559
26.750000,651934346.100000,1.520000,515.690000,1073.149983,1737.090997
36.530000,656257901.560000,16.880000,557.270000,1073.149983,1910.925522
40.990000,782198545.570000,26.820000,511.360000,1073.149983,1924.022407
37.840000,589811546.290000,40.180000,543.410000,1073.149983,1589.482509
33.900000,655084663.010000,37.610000,552.540000,1073.149983,1910.937789
41.040000,310932370.950000,26.330000,517.040000,1073.149983,557.107867
32.570000,401859372.740000,4.350000,562.740000,1073.149983,1141.046841
38.340000,733005427.020000,41.300000,517.330000,1073.149983,1857.064112
34.640000,457308471.620000,32.640000,525.380000,1073.149983,1137.411456
37.590000,437597985.040000,28.270000,542.900000,1073.149983,1104.999372
38.930000,522738262.470000,25.310000,569.960000,1073.149983,1506.362423
36.710000,799145566.740000,26.460000,569.860000,1073.149983,2510.865082
35.760000,433098023.490000,32.670000,503.450000,1073.149983,977.256285
41.130000,480464821.160000,13.710000,554.340000,1073.149983,1235.446416
30.860000,646866225.900000,-0.390000,529.200000,1073.149983,1760.167541
41.440000,754172310.580000,6.690000,562.990000,1073.149983,2209.162471
25.770000,570954514.420000,41.300000,533.870000,1073.149983,1614.873928
29.300000,563047611.940000,24.720000,533.150000,1073.149983,1549.339002
26.360000,491231802.050000,14.070000,515.550000,1073.149983,1279.682289
41.770000,562792878.330000,15.710000,531.540000,1073.149983,1380.240673
36.470000,710273794.460000,23.310000,539.250000,1073.149983,1955.194632
30.240000,565630694.820000,19.360000,554.210000,1073.149983,1672.480320
30.450000,795362887.370000,1.420000,530.370000,1073.149983,2221.518229
31.010000,725086503.380000,41.470000,506.980000,1073.149983,1853.719862
26.100000,692196319.320000,2.090000,565.900000,1073.149983,2241.286786
42.660000,772127694.350000,35.170000,516.790000,1073.149983,1908.434739
33.270000,697572602.410000,37.970000,562.090000,1073.149983,2137.280353
38.500000,822052260.340000,37.860000,512.890000,1073.149983,2079.653741
32.760000,559370514.850000,23.310000,561.350000,1073.149983,1667.384686
33.200000,429771557.750000,21.010000,548.840000,1073.149983,1165.481544
33.720000,461022232.860000,29.490000,548.130000,1073.149983,1257.408356
40.620000,645433270.140000,15.660000,504.050000,1073.149983,1505.708018
25.710000,733026174.230000,-1.240000,523.170000,1073.149983,2032.134064
28.940000,627297690.330000,32.900000,532.970000,1073.149983,1748.571186
29.050000,476634115.810000,1.490000,511.980000,1073.149983,1198.012959
43.830000,425339243.310000,11.030000,511.600000,1073.149983,847.230520
30.250000,789611068.980000,37.550000,502.100000,1073.149983,2009.569206
42.900000,578876670.550000,26.440000,524.760000,1073.149983,1380.856668
38.630000,337460935.320000,35.740000,525.280000,1073.149983,710.784052
26.350000,513646656.820000,4.790000,503.610000,1073.149983,1291.942211
32.110000,443996069.050000,20.830000,537.120000,1073.149983,1173.471289
43.900000,755625680.820000,-3.010000,548.110000,1073.149983,2048.737409
44.810000,534156999.010000,24.010000,516.630000,1073.149983,1178.871450
30.730000,793577059.270000,43.900000,568.380000,1073.149983,2565.564907
44.710000,390330176.340000,33.240000,518.040000,1073.149983,741.393888
34.660000,664438633.660000,22.610000,538.910000,1073.149983,1833.729523
41.530000,585384954.530000,1.270000,554.980000,1073.149983,1580.544232
41.890000,829930854.780000,14.180000,516.900000,1073.149983,2081.737581
43.840000,608455792.090000,31.810000,501.450000,1073.149983,1348.903427
32.910000,734348171.720000,26.810000,510.660000,1073.149983,1880.592335
35.590000,702865289.710000,24.230000,549.590000,1073.149983,2019.836748
28.690000,598877364.920000,9.200000,552.430000,1073.149983,1787.199181
27.100000,685929729.200000,30.150000,544.960000,1073.149983,2034.862399
37.310000,428604017.670000,27.990000,510.420000,1073.149983,965.068873
29.560000,442209029.860000,25.310000,533.030000,1073.149983,1179.453292
25.630000,631689218.530000,17.990000,533.340000,1073.149983,1797.582063
44.960000,650494649.370000,21.700000,541.800000,1073.149983,1657.951286
32.920000,414862208.690000,25.700000,553.240000,1073.149983,1140.341737
27.480000,754331332.610000,9.340000,514.330000,1073.149983,2016.392386
43.800000,733629215.610000,17.000000,537.980000,1073.149983,1912.048101
43.960000,755232783.400000,11.660000,505.570000,1073.149983,1771.527527
33.630000,460654702.810000,27.590000,562.360000,1073.149983,1328.102351
25.420000,482627008.580000,41.620000,531.280000,1073.149983,1335.515156
44.480000,689324751.980000,36.510000,560.440000,1073.149983,1922.955422
44.580000,845697962.940000,38.060000,555.140000,1073.149983,2399.174940
28.910000,789380065.710000,23.290000,551.120000,1073.149983,2400.608686
30.120000,731782064.560000,29.070000,543.110000,1073.149983,2131.842048
27.050000,397849456.790000,15.670000,515.250000,1073.149983,1006.287098
44.580000,825160604.140000,3.690000,539.320000,1073.149983,2190.534955
44.220000,681057141.100000,19.440000,530.810000,1073.149983,1699.051939
43.040000,757416322.710000,17.450000,558.020000,1073.149983,2152.862859
31.850000,368018295.130000,9.000000,522.590000,1073.149983,893.310951
44.350000,694527587.820000,39.260000,512.730000,1073.149983,1639.445182
28.370000,723000024.610000,7.110000,564.590000,1073.149983,2308.407195
34.610000,408131656.500000,9.140000,534.450000,1073.149983,1019.510445
32.670000,351548051.870000,-3.770000,542.160000,1073.149983,892.520881
42.630000,338281592.760000,-3.970000,505.800000,1073.149983,582.807270
31.750000,650277494.980000,-4.310000,556.330000,1073.149983,1946.192344
35.120000,544877935.560000,38.480000,505.890000,1073.149983,1305.429017
44.960000,779122870.300000,35.700000,558.450000,1073.149983,2200.379437
34.050000,375413713.930000,6.120000,536.250000,1073.149983,930.956834
40.500000,318447206.690000,-2.920000,555.140000,1073.149983,679.327284
27.490000,439085578.890000,27.620000,536.010000,1073.149983,1203.678399
38.020000,420838976.650000,16.880000,556.440000,1073.149983,1097.332177
31.600000,517234263.230000,19.090000,517.320000,1073.149983,1311.740913
37.110000,786106292.780000,34.860000,511.680000,1073.149983,1986.373307
26.320000,452660118.780000,-2.370000,538.380000,1073.149983,1265.173616
27.480000,533033319.500000,35.180000,520.230000,1073.149983,1412.664156
25.900000,745285976.380000,16.960000,525.830000,1073.149983,2087.037262
40.850000,847458510.960000,29.660000,558.240000,1073.149983,2494.042554
34.230000,430039354.300000,29.050000,533.860000,1073.149983,1092.512134
39.990000,755441304.450000,44.120000,566.580000,1073.149983,2277.311491
40.100000,403655360.480000,3.790000,552.610000,1073.149983,983.525066
27.670000,737836826.360000,26.810000,500.530000,1073.149983,1881.926280
38.450000,305510651.030000,39.440000,565.120000,1073.149983,714.571552
44.650000,401916581.920000,3.240000,538.220000,1073.149983,832.133412
37.490000,471851692.020000,16.170000,563.320000,1073.149983,1312.995057
27.710000,482211452.700000,28.480000,532.890000,1073.149983,1319.011940
27.890000,485255014.800000,9.700000,530.710000,1073.149983,1314.716633
26.030000,844526856.950000,14.370000,529.340000,1073.149983,2411.916241
42.540000,764078721.110000,11.650000,503.900000,1073.149983,1806.140088
30.590000,847944569.140000,-0.850000,530.210000,1073.149983,2377.815149
36.790000,392260446.060000,18.930000,557.290000,1073.149983,1024.089229
36.490000,838454549.350000,42.070000,522.080000,1073.149983,2218.157411
40.460000,646280617.590000,14.420000,550.360000,1073.149983,1770.699961
31.010000,768011340.100000,30.190000,550.110000,1073.149983,2296.316742
34.860000,542631796.020000,30.400000,549.730000,1073.149983,1513.982108
34.470000,686076593.440000,0.070000,507.700000,1073.149983,1708.204864
38.430000,494488129.770000,2.840000,535.240000,1073.149983,1235.486515
35.000000,352141943.070000,42.080000,536.900000,1073.149983,850.681420
25.620000,683496621.440000,16.780000,500.590000,1073.149983,1751.379447
38.400000,735811741.730000,31.600000,522.940000,1073.149983,1898.288317
34.590000,305345972.990000,11.170000,539.680000,1073.149983,708.804486
35.880000,811633111.200000,0.890000,551.100000,1073.149983,2378.313229
44.360000,610418828.620000,22.750000,528.890000,1073.149983,1472.044012
38.240000,729172856.380000,6.720000,514.510000,1073.149983,1825.061490
34.450000,593190910.860000,22.370000,545.300000,1073.149983,1653.707773
40.210000,824101176.200000,20.560000,528.350000,1073.149983,2171.222917
36.570000,576540566.600000,34.080000,545.720000,1073.149983,1577.282092
33.500000,693957021.100000,3.570000,551.610000,1073.149983,2031.686611
25.890000,436115168.900000,-0.530000,564.580000,1073.149983,1347.437337
34.320000,512195089.080000,34.880000,509.040000,1073.149983,1235.600046
25.010000,526764596.040000,6.510000,523.350000,1073.149983,1430.407670
44.080000,463456180.830000,28.020000,505.910000,1073.149983,944.271028
38.150000,645695595.760000,-0.800000,562.600000,1073.149983,1888.361844
28.210000,429605301.160000,35.800000,505.460000,1073.149983,1053.805758
41.980000,791292543.250000,39.690000,542.130000,1073.149983,2154.905015
32.180000,370589071.390000,23.270000,505.940000,1073.149983,850.473106
37.760000,385265079.530000,25.080000,524.550000,1073.149983,872.110100
32.060000,410733757.180000,11.710000,557.290000,1073.149983,1154.025856
36.480000,357616200.140000,6.650000,550.850000,1073.149983,885.410399
35.220000,324789371.960000,32.360000,547.950000,1073.149983,790.005763
41.770000,476530993.010000,35.730000,566.200000,1073.149983,1273.746141
43.170000,519785650.650000,14.630000,555.650000,1073.149983,1337.839614
35.870000,736666970.080000,31.060000,544.580000,1073.149983,2086.693024
32.560000,845462517.720000,-4.120000,563.490000,1073.149983,2661.942168
29.880000,391978459.220000,38.850000,557.870000,1073.149983,1124.013369
32.170000,539732230.150000,5.340000,546.810000,1073.149983,1518.711455
38.170000,478247371.200000,16.120000,531.240000,1073.149983,1174.303019
40.460000,769331862.650000,35.610000,530.770000,1073.149983,2023.881983
42.550000,570168654.530000,1.650000,522.510000,1073.149983,1345.069206
37.570000,430916042.400000,22.610000,546.080000,1073.149983,1095.731275
40.340000,384708164.210000,24.110000,505.630000,1073.149983,774.671555
31.980000,410803063.380000,35.810000,563.730000,1073.149983,1188.064310
37.570000,375367629.110000,40.040000,544.240000,1073.149983,909.455960
33.720000,402041953.480000,17.660000,536.890000,1073.149983,1022.398133
32.890000,365926466.510000,-0.610000,565.080000,1073.149983,1022.354400
34.160000,799637553.600000,40.620000,543.600000,1073.149983,2302.357503
31.370000,650995054.810000,13.280000,537.010000,1073.149983,1818.159424
43.340000,374944377.460000,4.770000,538.300000,1073.149983,769.740527
32.670000,821548809.870000,-4.290000,553.230000,1073.149983,2474.934667
40.140000,315789924.970000,3.420000,542.500000,1073.149983,645.541137
41.060000,765881858.400000,6.330000,503.760000,1073.149983,1828.829854
35.800000,619202381.440000,36.940000,556.220000,1073.149983,1793.698595
28.750000,700999717.230000,31.700000,544.600000,1073.149983,2061.799009
27.440000,693223080.790000,28.360000,542.120000,1073.149983,2032.543821
34.700000,844680508.760000,13.570000,537.110000,1073.149983,2377.176789
33.320000,725679406.190000,32.670000,536.660000,1073.149983,2025.347276
28.980000,764606415.110000,28.870000,500.260000,1073.149983,1941.219891
44.460000,732611931.530000,12.170000,520.100000,1073.149983,1783.725779
26.020000,320992785.620000,5.800000,520.830000,1073.149983,810.573280
28.950000,691396078.950000,10.920000,544.200000,1073.149983,2023.817680
43.560000,677642569.140000,12.030000,561.460000,1073.149983,1901.587744
36.010000,646919399.430000,17.600000,536.810000,1073.149983,1748.270917
37.200000,367048512.830000,16.860000,563.790000,1073.149983,954.592725
26.500000,613213786.300000,15.090000,554.880000,1073.149983,1877.806391
42.750000,344291851.860000,12.740000,522.210000,1073.149983,638.813250
38.630000,565030931.610000,37.010000,502.400000,1073.149983,1305.107785
29.320000,396425809.500000,31.290000,512.710000,1073.149983,974.171779
26.170000,659367534.020000,38.920000,500.180000,1073.149983,1679.521919
32.310000,467336231.130000,15.890000,507.820000,1073.149983,1125.210376
39.900000,308707545.140000,29.920000,501.730000,1073.149983,544.295344
35.730000,626627721.460000,7.470000,504.230000,1073.149983,1512.963541
37.290000,840134394.300000,41.370000,565.200000,1073.149983,2598.221034
32.970000,658373395.500000,-4.540000,544.480000,1073.149983,1870.388362
42.360000,396437181.040000,11.090000,555.210000,1073.149983,923.899853
40.760000,743468266.420000,3.760000,541.890000,1073.149983,2014.471891
34.260000,320090634.150000,32.940000,507.580000,1073.149983,684.068704
26.950000,805873527.010000,18.770000,530.960000,1073.149983,2298.819692
43.550000,536672357.760000,19.970000,518.760000,1073.149983,1215.961477
40.120000,607926370.080000,23.930000,534.980000,1073.149983,1563.011226
28.370000,442521785.610000,20.710000,528.110000,1073.149983,1171.743720
26.060000,801026189.400000,37.000000,510.840000,1073.149983,2141.645656
36.370000,672673124.720000,5.960000,563.580000,1073.149983,2015.969623
27.470000,401874420.700000,40.000000,521.520000,1073.149983,1037.326940
42.640000,475093744.500000,24.710000,509.560000,1073.149983,1015.227851
28.750000,505992284.930000,19.000000,511.700000,1073.149983,1283.848651
33.220000,543857075.320000,26.840000,531.790000,1073.149983,1441.123682
26.820000,427073926.980000,29.270000,524.080000,1073.149983,1125.462311
43.660000,826672808.260000,33.710000,537.300000,1073.149983,2200.237543
27.270000,556926660.640000,36.090000,505.710000,1073.149983,1414.685639
43.840000,612877795.660000,8.370000,559.840000,1073.149983,1664.488270
29.060000,747488922.490000,15.930000,511.370000,1073.149983,1961.744106
31.970000,768068185.120000,26.380000,534.830000,1073.149983,2157.733856
38.050000,655076214.150000,9.400000,545.470000,1073.149983,1801.007629
38.890000,359133057.220000,41.500000,515.250000,1073.149983,749.670623
27.980000,402401506.450000,5.580000,505.560000,1073.149983,978.786168
32.610000,664078804.180000,41.260000,549.650000,1073.149983,1935.878055
43.780000,633984502.550000,41.260000,525.250000,1073.149983,1537.684653
35.420000,302892534.350000,-4.020000,501.360000,1073.149983,598.238192
38.690000,329584289.860000,1.450000,528.660000,1073.149983,686.638784
31.210000,356285588.190000,10.540000,567.920000,1073.149983,1025.505165
41.560000,678559186.530000,0.480000,502.210000,1073.149983,1573.154465
37.830000,430782652.610000,42.850000,522.150000,1073.149983,1004.913073
29.910000,565986588.970000,22.160000,557.690000,1073.149983,1700.916820
44.020000,364543298.430000,12.430000,538.510000,1073.149983,720.309369
41.530000,636132222.420000,5.830000,544.080000,1073.149983,1679.538718
40.490000,848692893.210000,41.720000,545.960000,1073.149983,2391.156992
37.150000,717463662.330000,-1.390000,540.480000,1073.149983,1973.536854
35.490000,338735423.450000,12.130000,511.230000,1073.149983,727.427412
33.760000,407578894.860000,25.230000,544.980000,1073.149983,1071.215655
40.790000,800452962.910000,34.540000,524.460000,1073.149983,2067.302008
39.170000,449563699.650000,20.040000,508.990000,1073.149983,993.195303
32.070000,423784862.150000,30.470000,567.650000,1073.149983,1250.250316
33.390000,812429150.380000,-4.460000,501.020000,1073.149983,2028.159657
42.930000,602845861.440000,5.210000,537.880000,1073.149983,1516.064649
40.220000,843979162.430000,18.830000,532.920000,1073.149983,2266.103079
26.510000,407931543.950000,33.800000,519.600000,1073.149983,1056.253143
26.630000,840934463.680000,27.710000,568.870000,1073.149983,2788.687761
30.570000,686370739.100000,9.320000,515.380000,1073.149983,1796.098283
42.000000,306418992.760000,2.660000,542.370000,1073.149983,568.152956
39.950000,723691973.050000,24.520000,518.650000,1073.149983,1815.177291
37.120000,547981714.750000,7.980000,533.650000,1073.149983,1411.878960
35.740000,371069672.500000,4.450000,527.210000,1073.149983,864.215905
30.290000,664044889.110000,22.920000,509.440000,1073.149983,1702.666410
31.150000,380273207.600000,-2.460000,510.960000,1073.149983,901.022216
31.730000,545257020.630000,43.630000,504.800000,1073.149983,1337.778775
39.260000,434453384.480000,8.310000,527.350000,1073.149983,1006.599308
41.630000,795898659.590000,15.950000,517.290000,1073.149983,1990.550455
33.300000,456958337.710000,17.180000,547.050000,1073.149983,1243.097412
33.800000,354294897.440000,5.270000,564.180000,1073.149983,965.518014
41.640000,336731897.780000,30.190000,527.780000,1073.149983,654.619100
37.910000,370719690.270000,-2.210000,501.790000,1073.149983,759.522480
38.560000,479235101.980000,8.860000,545.530000,1073.149983,1232.352985
32.210000,559291765.960000,39.250000,517.430000,1073.149983,1428.649240
40.970000,591472417.290000,33.130000,512.600000,1073.149983,1391.705482
28.240000,525132956.830000,14.760000,537.710000,1073.149983,1468.027702
27.960000,692159428.070000,-1.390000,537.690000,1073.149983,1988.042377
