P_net,T_in_ref_blk,p_high,PR,pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_gross
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1257.79,323.15,0.4999085303
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,253,0.5065566074
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,267.03,0.5065555644
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,281.06,0.5064064814
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,295.09,0.4974065883
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,309.12,0.4974065883
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1252.79,323.15,0.4974065883
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,253,0.5043583237
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,267.03,0.5043572768
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,281.06,0.5042076348
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,295.09,0.4951739982
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,309.12,0.4951739982
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1247.79,323.15,0.4951739982
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,253,0.502256079
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,267.03,0.5022550287
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,281.06,0.502104894
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,295.09,0.4930415129
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,309.12,0.4930415129
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1242.79,323.15,0.4930415129
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,253,0.5001207004
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,267.03,0.5001196465
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,281.06,0.4999690028
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,295.09,0.4908748925
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,309.12,0.4908748925
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.72,1237.79,323.15,0.4908748925
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,253,0.5164307468
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,267.03,0.5164297261
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,281.06,0.5162838263
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,295.09,0.5074760948
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,309.12,0.5074760948
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1262.79,323.15,0.5074760948
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,253,0.5141042202
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,267.03,0.5141031943
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,281.06,0.5139565482
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,295.09,0.5051037682
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,309.12,0.5051037682
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1257.79,323.15,0.5051037682
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,253,0.5117360857
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,267.03,0.5117350544
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,281.06,0.5115876416
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,295.09,0.5026885801
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,309.12,0.5026885801
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1252.79,323.15,0.5026885801
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,253,0.5093238754
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,267.03,0.5093228386
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,281.06,0.5091746382
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,295.09,0.5002280255
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,309.12,0.5002280255
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1247.79,323.15,0.5002280255
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,253,0.5068619698
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,267.03,0.5068609274
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,281.06,0.5067119355
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,295.09,0.4977175436
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,309.12,0.4977175436
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1242.79,323.15,0.4977175436
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,253,0.5046096075
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,267.03,0.504608561
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,281.06,0.5044589774
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,295.09,0.4954288654
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,309.12,0.4954288654
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.83,1237.79,323.15,0.4954288654
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,253,0.5198209137
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,267.03,0.5198199005
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,281.06,0.519675076
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,295.09,0.5109322615
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,309.12,0.5109322615
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1262.79,323.15,0.5109322615
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,253,0.517545728
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,267.03,0.5175447098
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,281.06,0.5173991655
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,295.09,0.5086128989
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,309.12,0.5086128989
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1257.79,323.15,0.5086128989
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,253,0.5152285646
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,267.03,0.5152275412
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,281.06,0.5150812566
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,295.09,0.5062502981
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,309.12,0.5062502981
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1252.79,323.15,0.5062502981
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,253,0.5128686137
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,267.03,0.5128675849
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,281.06,0.5127205398
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,295.09,0.5038436662
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,309.12,0.5038436662
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1247.79,323.15,0.5038436662
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,253,0.5104670833
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,267.03,0.5104660491
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,281.06,0.5103182227
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,295.09,0.5013941888
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,309.12,0.5013941888
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1242.79,323.15,0.5013941888
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,253,0.5080176733
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,267.03,0.5080166335
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,281.06,0.507868004
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,295.09,0.4988954908
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,309.12,0.4988954908
10000000,1262.79,20640268.32,3.22,20.93,123.36,0.94,1237.79,323.15,0.4988954908
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,253,0.522218423
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,267.03,0.5222174151
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,281.06,0.5220733407
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,295.09,0.5133758056
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,309.12,0.5133758056
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1262.79,323.15,0.5133758056
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,253,0.5199768148
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,267.03,0.519975802
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,281.06,0.5198310265
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,295.09,0.5110911715
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,309.12,0.5110911715
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1257.79,323.15,0.5110911715
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,253,0.5176966014
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,267.03,0.5176955835
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,281.06,0.5175500872
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,295.09,0.5087667169
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,309.12,0.5087667169
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1252.79,323.15,0.5087667169
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,253,0.5153755644
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,267.03,0.5153745413
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,281.06,0.5152283038
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,295.09,0.506400191
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,309.12,0.506400191
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1247.79,323.15,0.506400191
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,253,0.5130091475
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,267.03,0.5130081191
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,281.06,0.5128611194
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,295.09,0.5039869921
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,309.12,0.5039869921
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1242.79,323.15,0.5039869921
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,253,0.5106008838
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,267.03,0.5105998499
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,281.06,0.5104520672
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,295.09,0.5015306696
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,309.12,0.5015306696
10000000,1262.79,20640268.32,3.22,20.93,123.36,1.05,1237.79,323.15,0.5015306696
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,253,0.3019397373
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,267.03,0.3019386942
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,281.06,0.3017895858
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,295.09,0.2927881607
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,309.12,0.2927881607
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1163.62,323.15,0.2927881607
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,253,0.2968557509
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,267.03,0.2968547016
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,281.06,0.2967047203
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,295.09,0.2876505944
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,309.12,0.2876505944
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1158.62,323.15,0.2876505944
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,253,0.2917023313
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,267.03,0.291701276
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,281.06,0.2915504379
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,295.09,0.2824445902
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,309.12,0.2824445902
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1153.62,323.15,0.2824445902
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,253,0.28645139
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,267.03,0.2864503292
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,281.06,0.2862987058
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,295.09,0.2771454535
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,309.12,0.2771454535
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1148.62,323.15,0.2771454535
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,253,0.2809287521
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,267.03,0.2809276859
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,281.06,0.2807752854
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,295.09,0.2715751223
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,309.12,0.2715751223
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1143.62,323.15,0.2715751223
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,253,0.2753440433
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,267.03,0.2753429715
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,281.06,0.2751897673
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,295.09,0.2659410849
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,309.12,0.2659410849
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.5,1138.62,323.15,0.2659410849
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,253,0.380867627
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,267.03,0.3808666481
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,281.06,0.3807267234
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,295.09,0.3722797012
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,309.12,0.3722797012
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1163.62,323.15,0.3722797012
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,253,0.3771017314
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,267.03,0.3771007487
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,281.06,0.3769602854
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,295.09,0.3684807506
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,309.12,0.3684807506
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1158.62,323.15,0.3684807506
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,253,0.3732918087
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,267.03,0.3732908221
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,281.06,0.3731497996
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,295.09,0.364636504
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,309.12,0.364636504
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1153.62,323.15,0.364636504
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,253,0.3693731512
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,267.03,0.3693721607
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,281.06,0.3692305771
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,295.09,0.3606834125
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,309.12,0.3606834125
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1148.62,323.15,0.3606834125
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,253,0.3653033549
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,267.03,0.3653023605
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,281.06,0.3651602254
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,295.09,0.3565797652
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,309.12,0.3565797652
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1143.62,323.15,0.3565797652
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,253,0.3612284942
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,267.03,0.3612274963
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,281.06,0.3610848568
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,295.09,0.3524739467
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,309.12,0.3524739467
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.61,1138.62,323.15,0.3524739467
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,253,0.4207586498
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,267.03,0.4207576953
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,281.06,0.4206212469
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,295.09,0.4123840871
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,309.12,0.4123840871
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1163.62,323.15,0.4123840871
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,253,0.4184212824
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,267.03,0.418420328
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,281.06,0.4182839071
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,295.09,0.4100484048
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,309.12,0.4100484048
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1158.62,323.15,0.4100484048
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,253,0.4161165505
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,267.03,0.4161155975
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,281.06,0.4159793662
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,295.09,0.4077553108
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,309.12,0.4077553108
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1153.62,323.15,0.4077553108
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,253,0.4137621512
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,267.03,0.4137611993
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,281.06,0.4136251386
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,295.09,0.4054113822
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,309.12,0.4054113822
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1148.62,323.15,0.4054113822
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,253,0.4113618141
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,267.03,0.4113608633
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,281.06,0.4112249572
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,295.09,0.4030205326
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,309.12,0.4030205326
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1143.62,323.15,0.4030205326
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,253,0.4088893419
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,267.03,0.4088883923
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,281.06,0.4087526608
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,295.09,0.4005587775
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,309.12,0.4005587775
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.72,1138.62,323.15,0.4005587775
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,253,0.4436749137
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,267.03,0.4436739758
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,281.06,0.4435399127
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,295.09,0.4354467459
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,309.12,0.4354467459
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1163.62,323.15,0.4354467459
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,253,0.4411438902
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,267.03,0.4411429496
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,281.06,0.4410084934
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,295.09,0.4328915942
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,309.12,0.4328915942
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1158.62,323.15,0.4328915942
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,253,0.438575651
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,267.03,0.4385747075
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,281.06,0.4384398418
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,295.09,0.430298228
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,309.12,0.430298228
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1153.62,323.15,0.430298228
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,253,0.4359683477
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,267.03,0.4359674012
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,281.06,0.43583211
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,295.09,0.4276648038
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,309.12,0.4276648038
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1148.62,323.15,0.4276648038
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,253,0.4336142861
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,267.03,0.4336133378
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,281.06,0.4334777924
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,295.09,0.4252951401
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,309.12,0.4252951401
10000000,1163.62,22630094.71,2.86,18.94,292.03,0.83,1143.62,323.15,0.4252951401
