H_rcv,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
14.465634,211443358.000000,849.430850,1240.400606,279.203726,384.423694,0.903365
27.668646,273848482.500000,861.669194,1176.076655,295.486397,530.483698,0.768323
46.283258,64946086.170000,868.337149,1043.060359,266.761214,-1.000000,-1.000000
48.300963,822788977.600000,864.756170,1210.901041,264.078579,1421.859614,0.758803
23.905986,436212461.400000,834.029380,1085.045053,282.842462,1279.676750,0.912089
35.660308,449750710.500000,863.458305,1132.861234,288.672205,1060.033259,0.796100
48.094824,193249923.800000,809.648933,1043.876858,310.350713,194.729500,0.409288
23.206101,843561706.300000,808.570604,1248.400654,283.416770,1426.607361,0.940326
37.658790,290743314.600000,824.906012,1127.294883,300.717738,467.526533,0.605324
31.658237,770927464.600000,834.246478,1048.271882,271.569253,2699.111190,0.922759
20.071383,259611689.600000,871.535658,1105.602842,283.043542,788.613522,0.888929
46.642784,376151019.900000,832.961301,1170.880649,307.211682,384.857813,0.433825
10.622335,412673275.200000,832.364164,1115.871219,312.965854,1148.832289,0.981998
7.807264,879210808.400000,805.661093,1210.731258,282.996338,1718.743417,0.995091
6.277309,45531338.970000,846.965690,1228.339116,315.381050,85.578714,0.909059
12.877279,928233556.500000,832.057771,1244.078004,263.261334,1750.276100,0.985189
34.786892,473658515.300000,833.813985,1118.126593,275.631866,1100.998216,0.822751
27.588676,202849513.700000,814.357092,1077.649065,286.681704,465.780054,0.745479
29.664097,683878469.800000,831.360714,1042.594974,311.485205,2437.668918,0.925906
30.449854,823964746.200000,810.321510,1108.668804,277.490621,2058.331137,0.922883
19.743319,62398390.810000,839.348586,1121.463795,270.394397,66.862379,0.376880
38.838647,982073769.100000,820.181477,1163.387134,306.731606,2028.025223,0.886456
29.531853,926453092.400000,815.223712,1074.505521,280.146972,2729.605027,0.941642
43.321663,187580895.300000,857.659681,1096.103015,297.477641,194.729500,0.409288
35.749021,937715453.800000,801.071322,1088.680273,267.993190,2411.154983,0.911439
47.576654,231817357.100000,834.494740,1071.258667,311.934924,194.729500,0.409288
16.298830,379435172.200000,852.071885,1216.156146,294.751304,769.261279,0.935211
8.849740,556938018.000000,818.859374,1143.569454,294.888743,1363.022415,0.990755
46.046427,316389389.100000,820.711689,1266.629330,267.213245,194.729500,0.409288
20.355501,457677685.900000,806.935863,1228.480194,268.131454,789.565232,0.916447
34.757769,273109965.900000,862.751249,1261.208680,284.895814,243.337890,0.453452
34.639610,681076822.500000,826.016388,1245.807382,309.896824,1082.065157,0.845156
7.961021,273317043.600000,833.709843,1129.777235,275.916282,727.938172,0.983418
12.867143,449984291.600000,838.358155,1108.918848,295.475510,1304.168887,0.975575
17.720455,273945006.700000,822.867498,1227.024825,313.888080,480.806166,0.896000
41.469972,445038181.800000,867.910902,1169.734664,291.182314,793.303703,0.678747
41.285401,900596924.000000,854.226434,1245.073059,264.462143,1506.006778,0.831801
43.967265,253472504.200000,802.133604,1202.679019,286.853887,194.729500,0.409288
19.807564,720821003.200000,825.530204,1187.072050,280.443402,1516.248902,0.955412
43.072637,138251212.000000,813.495691,1164.848085,275.055520,194.729500,0.409288
47.748684,881712526.500000,854.235541,1124.628097,314.951388,2152.439675,0.825334
42.246174,103004096.400000,857.030706,1105.984532,302.829467,194.729500,0.409288
6.918329,331099945.000000,806.583171,1208.541329,302.144869,647.832324,0.988151
49.023474,318811415.200000,841.226088,1158.191035,303.719134,194.729500,0.409288
47.415992,482239387.300000,838.727787,1246.405498,281.666262,433.954362,0.465853
40.402069,525680397.800000,830.516093,1209.261715,311.185512,802.813201,0.729619
9.618661,914752945.700000,859.656905,1252.792280,270.861275,1809.813732,0.991809
44.692722,445691746.300000,848.235840,1075.590392,275.420501,1119.028109,0.707661
14.050898,40976077.680000,824.233529,1084.324586,301.214477,75.242782,0.590518
27.518135,533339892.500000,833.837696,1026.900210,312.988905,2071.922402,0.920351
34.726171,158670613.500000,838.163101,1254.804685,307.141774,194.729500,0.409288
11.746280,965865560.200000,808.035453,1267.328808,296.845929,1639.197408,0.987996
37.796179,877100158.100000,852.080315,1162.436512,278.978794,1971.086472,0.876733
38.486789,345486702.000000,840.266860,1195.578018,290.194496,454.271204,0.589050
6.351492,564903666.100000,855.983190,1230.478384,269.807281,1180.803837,0.994445
18.643577,363603568.600000,869.074818,1130.000389,264.591956,1029.689173,0.926864
18.402177,459399273.300000,798.725311,1232.671041,276.589353,782.018375,0.930227
14.299081,557319612.100000,815.394995,1189.888073,316.553170,1150.740221,0.970231
9.402643,405476392.900000,798.689539,1140.345596,291.861503,940.882299,0.984611
31.673305,710597942.000000,805.423789,1067.224563,280.833618,2013.590985,0.911853
12.945963,71136194.950000,847.396009,1035.821539,311.496097,261.893313,0.854446
6.075722,230522007.100000,835.527111,1217.198544,309.214057,471.164713,0.985949
26.800423,918476932.400000,814.903984,1242.993667,269.955122,1575.005840,0.928226
39.002599,857039024.300000,838.479824,1024.442896,302.281027,3389.481576,0.902850
40.407022,216542341.300000,826.339086,1238.747890,297.733476,194.729500,0.409288
46.720931,493388790.100000,854.866780,1145.085166,272.578646,876.103939,0.646411
32.016607,428140055.300000,809.063349,1205.395627,302.647083,686.062666,0.797901
7.785782,361526555.900000,800.250415,1178.279434,278.939489,755.484711,0.987050
47.700898,529192862.200000,850.123271,1074.567575,297.461544,1385.188714,0.728425
42.049915,369165085.500000,817.508788,1025.415606,287.072536,1053.720307,0.726001
10.274692,18367740.390000,864.747248,1220.167467,297.065843,6.522815,0.160325
38.862670,679647349.400000,840.733752,1055.925629,295.390579,2219.272796,0.867311
36.307098,944901723.300000,829.922622,1027.581151,299.103724,3600.505004,0.923711
12.487493,970160735.800000,850.150614,1266.654819,311.489423,1801.013735,0.986418
16.820291,135543451.500000,800.877764,1137.250023,282.171664,271.552069,0.836859
34.079740,930925677.000000,842.419279,1261.670902,269.099293,1542.358798,0.884481
12.985801,421627941.000000,831.154056,1242.006388,310.697162,778.380640,0.961411
14.116134,906273156.400000,851.977165,1116.428531,264.389252,2707.336464,0.986184
8.336204,26052325.860000,807.103382,1148.905709,314.509110,44.814363,0.732201
40.036213,735925917.400000,840.210591,1141.912256,297.356197,1648.092484,0.845098
25.658666,263459444.900000,835.198799,1253.637915,272.321099,368.981519,0.744530
47.967459,759159179.300000,845.810909,1147.203616,308.641969,1572.549791,0.782216
33.300399,528773413.000000,871.381927,1075.856708,270.855625,1796.741884,0.864653
15.678255,273634690.100000,842.524245,1145.960022,294.398070,668.204917,0.927717
22.867855,562316083.500000,823.094934,1244.947969,315.291419,962.116283,0.914114
30.746801,264135977.800000,841.579678,1112.483502,284.576537,579.254728,0.739921
49.167196,962078441.800000,843.303418,1203.019305,314.244568,1694.160070,0.799919
22.940052,481828326.300000,831.340143,1132.342905,282.985701,1178.728718,0.918360
24.537288,245674449.400000,853.965061,1167.890660,308.882291,499.779806,0.803672
41.559264,391491311.600000,800.139660,1099.483671,311.797350,732.692065,0.691536
29.949148,418230490.400000,854.521893,1114.968661,272.848701,1092.801176,0.849681
28.969297,869681224.100000,868.480454,1167.390855,307.893038,2135.488862,0.925719
31.800326,612594447.900000,863.178770,1266.895840,305.228238,1003.820727,0.845691
17.421908,937214036.300000,858.112013,1254.231912,295.286379,1802.288920,0.971299
20.975793,134855604.100000,832.319413,1101.173356,273.906748,306.532570,0.758628
28.150852,93304110.910000,847.881332,1095.179293,304.942091,194.729500,0.409288
48.625552,669873148.900000,861.581575,1210.326738,278.354328,1038.216749,0.685260
35.767371,142716134.700000,826.115108,1045.045934,301.200178,146.341397,0.275926
39.194505,874522132.800000,839.627105,1130.319539,303.293394,2115.181654,0.877781
16.006412,931414215.700000,860.261706,1095.763863,284.829526,3121.700451,0.983513
47.151675,805542716.600000,810.462210,1233.005265,282.534282,1141.794494,0.755681
9.015802,337297801.600000,823.928475,1040.574866,302.550713,1251.565588,0.986977
37.363739,731674768.400000,806.740823,1114.137130,263.905597,1672.041484,0.870072
15.506899,225443196.400000,831.044709,1148.238686,296.040088,519.754991,0.914190
48.691289,37071527.340000,859.276735,1053.886400,295.354468,-1.000000,-1.000000
13.253136,657250633.100000,824.756726,1085.602274,265.830590,2004.629532,0.983978
16.589955,107406468.700000,807.428329,1216.704341,303.633247,154.001209,0.738296
22.163115,91242067.250000,821.414511,1170.585137,294.632378,87.416396,0.418954
38.241279,733701302.200000,859.448478,1117.741097,276.735454,1958.678038,0.861982
36.524802,884466671.900000,836.094459,1118.999321,307.869442,2251.549900,0.897042
37.306747,563002250.000000,843.857880,1090.418963,269.516823,1541.933132,0.838470
13.503839,503226143.100000,846.846971,1077.582635,284.595213,1720.631785,0.978117
49.067643,63722316.360000,852.022571,1050.523002,314.898260,-1.000000,-1.000000
12.137450,944200411.700000,866.312615,1263.913368,300.316806,1833.051318,0.986815
48.497753,832291434.700000,834.923988,1206.601192,296.905587,1360.974306,0.766889
7.276014,539691702.900000,832.647298,1086.838554,304.049552,1704.635663,0.994495
23.401388,654527757.500000,833.273852,1238.864535,290.904804,1174.968909,0.922776
27.694780,623833873.000000,810.945875,1225.305350,269.471583,1066.007652,0.892448
19.147983,469183694.800000,844.797973,1109.293896,290.169814,1345.867803,0.944980
11.220145,764421390.900000,808.259168,1048.790075,314.031273,2570.255934,0.991609
27.625956,328474227.600000,823.386570,1123.617214,291.130249,734.759530,0.835353
20.259525,737709504.600000,804.972205,1061.541130,264.316064,2264.172532,0.966950
45.847218,892466898.300000,798.563108,1125.908495,292.387582,1851.839599,0.841674
7.835716,880731815.000000,858.978729,1136.525641,293.392236,2520.523601,0.995701
37.753817,634268293.600000,845.278963,1192.296393,301.222528,1189.719251,0.820955
44.747624,561999449.100000,850.390377,1235.354859,266.910422,746.524973,0.649509
10.716233,893599958.200000,819.041126,1231.966252,313.439927,1696.164405,0.990134
30.775106,246744570.700000,819.013819,1201.023218,279.928029,319.551914,0.622153
15.558594,912920986.100000,857.065450,1031.342134,297.930229,4191.486710,0.986457
11.598428,609800026.200000,861.514142,1035.632866,307.000785,2804.348825,0.988589
30.924008,445474142.800000,800.451690,1248.081307,297.710880,631.737229,0.801410
8.984389,468912376.500000,835.973673,1156.732582,272.834136,1152.738937,0.987807
5.419038,933799000.300000,814.233273,1249.583824,269.344251,1690.951072,0.997673
17.107518,535605294.400000,833.970998,1210.272553,317.022957,1073.396745,0.951942
27.524452,265735636.800000,856.450659,1040.639431,311.901680,973.019290,0.832608
11.787572,714250497.800000,848.319646,1261.635039,307.453651,1332.779763,0.982941
18.537827,301728183.000000,867.773624,1251.594951,299.333369,548.369252,0.890452
42.656883,845351579.600000,847.763265,1246.965067,287.241491,1346.495875,0.808645
33.494468,628943649.600000,849.572613,1075.501010,286.480038,1990.479101,0.886589
40.887841,679405908.900000,837.783597,1209.930221,292.070386,1149.298749,0.795093
8.913032,644395231.600000,825.540063,1222.162096,308.559210,1274.379566,0.990495
15.776151,588794927.200000,860.940859,1210.655906,286.315916,1279.854540,0.963696
48.131707,465024742.000000,816.363951,1083.349343,293.744797,934.940672,0.662714
26.452945,734008251.000000,833.884936,1189.429330,298.508249,1512.172609,0.921761
23.005306,617210886.500000,870.418086,1238.963189,303.842122,1209.605210,0.920716
49.522190,270115951.300000,812.508131,1094.388738,264.470342,194.729500,0.409288
28.867638,946589673.800000,834.312787,1191.923199,309.581528,1952.935502,0.928859
44.624412,731331747.400000,813.475718,1051.494737,280.713504,2104.852496,0.841055
35.309362,481005846.200000,812.452550,1260.217262,281.831229,631.271825,0.744609
28.246761,445556169.500000,825.320677,1058.321377,263.617142,1378.305797,0.887686
14.333133,493060871.100000,809.330340,1047.300609,286.019340,1650.020145,0.976366
34.983633,179555701.900000,817.842489,1169.429927,300.306041,71.178107,0.174415
9.385148,745266651.100000,838.591920,1051.648308,316.189495,2819.738075,0.993941
15.003959,368542809.100000,861.453170,1267.657024,276.386557,664.517578,0.936151
25.148917,143676646.600000,815.167575,1176.201092,294.442993,178.462619,0.561518
5.863312,663885516.400000,860.856727,1218.765100,306.812277,1455.970001,0.996235
40.469368,659079619.400000,851.177850,1163.719845,297.337494,1364.605353,0.813483
40.143613,100482759.600000,836.696267,1270.565174,289.182988,-1.000000,-1.000000
39.965658,420188824.000000,821.706654,1211.772554,293.075591,544.869415,0.637367
40.643068,681743983.900000,861.179054,1047.490110,293.012443,2536.764817,0.857471
9.924217,764225153.100000,870.826723,1197.482013,318.057518,1828.911581,0.990678
25.148142,626511618.300000,859.443193,1239.762793,282.068524,1173.876636,0.906946
10.207722,797237315.600000,846.897114,1074.091287,306.747880,2811.682877,0.992871
10.852354,107252965.700000,862.173456,1136.181885,269.641101,283.789644,0.909278
20.197541,695072394.200000,819.487759,1058.415460,287.439781,2283.483758,0.965761
8.430355,401728880.700000,872.244959,1097.773124,311.604475,1411.015942,0.989272
14.478633,406388753.800000,854.182844,1099.814816,317.812993,1282.955806,0.965900
19.278415,883387479.600000,810.994527,1119.910169,264.200331,2240.403940,0.971946
21.964258,747520557.800000,804.075471,1182.417507,305.673689,1496.833104,0.947778
17.417525,691181466.800000,832.670047,1046.829020,294.946868,2559.007713,0.975922
6.154804,827112264.300000,865.716903,1266.316442,299.175057,1608.752053,0.996368
48.223599,498397987.600000,849.337954,1127.389302,308.931361,931.209861,0.649329
37.371718,279814409.500000,864.379345,1081.862774,288.443277,675.586061,0.653328
28.177499,333691175.400000,863.233014,1244.728971,297.226068,530.477177,0.772879
37.771045,499425474.000000,816.737453,1071.150428,300.577194,1314.938936,0.825451
10.838330,447874397.000000,856.049382,1246.839493,293.154579,878.213681,0.975743
29.040874,78592619.200000,831.138900,1214.402172,312.084108,194.729500,0.409288
13.875262,384149577.800000,839.258021,1169.802274,298.493843,887.215284,0.958721
18.319790,993362244.500000,811.234412,1251.663313,266.942618,1728.520152,0.969700
41.600147,428430922.300000,850.892317,1103.240027,276.957732,979.299381,0.718467
6.368935,347508693.100000,802.366805,1179.650869,277.057149,730.344745,0.991289
8.007957,985258906.900000,857.019674,1246.702564,305.060117,1975.470435,0.995030
12.468505,321506078.100000,872.216056,1115.573445,294.002833,1018.987833,0.965867
16.064756,886285650.900000,857.699528,1199.460103,306.759825,2004.149140,0.977647
25.204281,895215625.100000,854.025864,1244.573212,300.785894,1684.397528,0.935110
26.052945,869035536.200000,858.742333,1198.699778,299.911425,1889.884661,0.935296
37.504510,457163267.000000,825.205882,1265.567875,278.405535,553.217552,0.677098
49.492731,678212100.800000,842.061939,1215.251585,282.116764,965.305600,0.671830
30.475384,669329121.600000,814.813287,1205.879263,289.306179,1204.852871,0.885300
12.616824,677872971.500000,827.108529,1042.120363,268.219126,2533.762110,0.987505
22.044634,303063113.900000,832.858250,1153.814040,266.411958,660.180706,0.875022
41.751080,433066876.900000,811.009708,1130.797107,283.070917,757.315028,0.694932
47.473354,357429076.800000,820.514503,1135.361854,301.104530,393.479839,0.431699
