H_drop_design,Q_in,T_in_design,T_out_design,T_amb,mdot,eta_rcv
14.630515,64756097.72,928.84292,1209.903945,306.995467,116.357986,0.646853
22.77915,442623232.1,792.595869,1367.844871,287.447361,517.924663,0.863149
17.443305,834666927.4,953.137655,1353.406015,288.933083,1525.093521,0.958449
29.402883,66503009.85,960.978577,1270.478729,285.345296,0,0
11.933723,92108470.51,778.203296,1355.452366,295.26384,97.875454,0.78347
12.569174,2268043.926,895.860424,1352.477902,267.784528,-5.47447,0
12.658398,34517681.52,869.346813,1438.343049,282.3813,0,0
23.592847,181063208.5,916.775059,1066.891671,290.651763,771.009051,0.800232
16.488297,60162375.95,888.956696,1155.870197,270.851312,96.858468,0.542806
24.319256,286334448.7,824.768486,1084.331863,287.902171,770.184721,0.863331
24.540947,310332792.2,952.837827,1302.424389,312.110568,538.528905,0.78967
25.462721,459454717,906.32229,1028.315667,286.010938,2789.277282,0.920044
40.785152,762803315.4,950.270929,1031.029348,288.412441,6610.433727,0.875923
29.847409,624459946.7,949.582111,1142.575473,302.969326,2270.964218,0.893132
13.414667,903082452.9,830.271868,1026.89674,281.268057,3707.650762,0.989991
10.500494,955487456.3,839.577856,1169.141532,293.427643,2290.816283,0.992243
37.628544,925443531.6,851.079006,1361.783047,296.654826,1162.413371,0.829238
47.337672,157588276.9,929.588457,1339.229377,298.774835,-1.604454,0
30.310056,750074387.2,833.248033,1116.457654,298.654363,1946.47608,0.914643
36.225827,434780770.3,945.193581,1458.600519,292.041771,269.028244,0.421432
8.253754,301259865.5,912.528073,1299.276745,284.731258,587.521037,0.975673
29.480431,190258735.1,824.095883,1455.081984,271.84406,0,0
35.73644,866061670.8,945.378542,1086.319667,293.116502,4409.706872,0.905075
46.022961,853061288.3,817.768101,1090.971143,276.086705,2124.844354,0.841373
14.909665,967791588.4,876.257406,1297.202227,312.111533,1748.611236,0.978299
18.152191,751161303,780.214935,1263.624963,302.187902,1179.24893,0.957131
32.676332,673621159.1,952.798092,1187.363983,292.724019,1946.370152,0.86843
42.360214,661368506.7,816.821525,1108.765375,301.456311,1500.008397,0.820818
43.705915,625862910,923.071197,1376.073366,313.533599,606.098423,0.574156
13.250816,959436115.4,935.625928,1140.888887,294.566504,3636.538638,0.987694
24.13366,30127601.08,774.803702,1387.618268,278.646894,-0.499482,0
20.177519,442458485.1,784.864785,1319.116293,305.950405,586.923924,0.901568
36.515928,346486640.9,810.646729,1420.812488,272.722884,0,0
20.353689,14008371.44,937.826394,1028.437821,291.165778,-24.110447,0
46.852716,601381165.9,814.583236,1069.754857,300.267096,1487.203282,0.777167
5.041923,541876399.2,859.380361,1353.770065,279.251788,843.805079,0.995363
27.057243,406697606.6,918.493309,1033.018264,307.146326,2556.447904,0.896734
45.517021,485023166,867.096716,1034.28848,274.60158,1764.955018,0.751661
21.147025,662444028.3,966.418604,1099.202887,317.76503,3763.872313,0.95643
17.208296,10789703.86,793.354389,1297.054843,293.848262,-0.29463,0
11.731988,520917353.1,802.036473,1084.829659,304.433228,1471.558139,0.984135
11.97899,540457527.5,802.194391,1357.068208,296.986483,735.114161,0.967809
37.601679,906994527.1,923.372498,1143.254231,284.9977,2877.571797,0.884271
5.119056,276400869.8,783.077715,1317.890669,317.27158,402.352274,0.989953
48.908711,597504933,935.076972,1261.016465,305.643465,804.927823,0.56692
5.762093,943644014.9,833.331591,1409.54581,264.710077,1257.555174,0.996343
44.049118,637519924.7,848.610565,1198.510741,271.054764,1069.38546,0.74132
46.544313,886992313.4,859.734103,1308.868013,317.304081,1145.509873,0.745426
7.255818,395715553.2,925.974217,1133.958803,276.548493,1488.891723,0.990986
29.284339,367520582.5,951.207101,1184.380754,296.99517,991.643053,0.805615
24.25614,200040449.6,809.663754,1386.592088,279.536251,140.494642,0.522276
17.616975,261024209.3,863.033887,1323.338329,296.608802,381.714783,0.867215
38.429801,342401601.7,786.369786,1129.569282,291.652863,530.550052,0.657987
43.264486,806487960.3,944.632614,1445.899096,307.613274,790.43695,0.650667
39.507473,513658558.6,884.616767,1425.024215,275.751243,352.571335,0.485869
31.290926,565141092.6,783.190197,1433.652733,280.4913,509.871717,0.758126
5.705047,707834978.8,818.31721,1072.89142,281.624038,2249.592837,0.997562
48.968055,682931094.9,957.84522,1329.504296,264.458939,771.770768,0.549068
6.769308,41731021.53,922.378446,1136.737595,289.55875,139.164826,0.905119
26.877925,191148458.9,912.300668,1194.055131,294.971968,339.895973,0.638669
49.998943,820401685.4,793.220593,1449.979658,270.293164,442.506162,0.459312
12.760992,358894890.4,901.586303,1420.125359,309.629479,493.424841,0.935488
39.644505,365270549.6,920.014792,1309.581269,293.101442,282.592669,0.390839
26.2902,359423037,916.807076,1204.316249,307.137303,816.840747,0.834727
30.365792,876233502.3,937.058187,1206.806922,311.259957,2307.907488,0.910733
28.521501,271331998.5,926.463057,1296.639013,288.895048,363.893335,0.643285
47.351593,778651445.5,898.772738,1134.164768,294.815712,2083.063896,0.794119
13.216523,928137896.7,899.128674,1146.391916,314.230339,2933.9777,0.987526
23.394866,873175754.5,862.063723,1078.949446,266.49745,3120.129945,0.963463
43.782813,731583019.4,963.778911,1417.181551,283.47283,748.774815,0.614009
31.195116,596913423.3,896.013122,1298.799585,269.031503,955.824697,0.832244
7.116894,214740700.5,912.757806,1404.528324,266.417441,321.38923,0.965391
44.655386,942611352.8,937.317578,1176.395024,265.242936,2565.073293,0.830393
46.678015,893640370.1,895.13387,1392.407169,289.473266,935.234302,0.679839
31.601875,591555149.5,833.800726,1287.264627,271.963479,851.19489,0.83273
42.791736,277784617.2,784.98188,1317.837414,283.801804,0,0
6.384443,328047242.9,952.409456,1155.486453,300.001609,1255.309723,0.991146
10.982017,87236782.41,866.046781,1160.882731,275.037177,207.047734,0.881388
47.385137,267237039.8,917.98688,1189.888417,268.097142,0,0
46.4062,398709826,907.526389,1133.470714,276.733868,777.331098,0.556204
37.583905,4206712.197,934.035143,1087.563181,266.028222,-164.810181,0
28.668685,121636012.4,821.288599,1333.933581,300.567473,0,0
12.185615,625770179.5,817.648461,1169.614929,295.158712,1395.990612,0.982585
15.01347,388923016.4,953.489937,1310.747459,315.107623,780.88991,0.93484
42.378358,230767389.6,905.167521,1102.71656,294.490496,272.213191,0.292777
47.189104,773079514.1,920.497027,1028.467916,304.950523,4819.940708,0.83821
44.501655,909694758.2,782.633886,1142.373124,282.803962,1729.548252,0.847412
27.794784,620590845.4,921.830307,1426.864683,294.727768,779.989615,0.836021
6.049365,658565855.9,786.277362,1104.965189,293.306594,1671.41639,0.996888
45.149603,567965556,942.032606,1140.965885,291.74662,1641.35836,0.730563
46.786869,965777513.7,795.937188,1305.608113,286.247681,1145.868118,0.769175
29.131841,931588821.9,950.89204,1180.199225,270.247086,2942.17314,0.926741
13.145887,490123224,807.098459,1360.982613,270.797921,658.429127,0.955399
17.405918,45745094.85,830.762834,1153.059868,298.582849,26.539923,0.233915
19.467743,536671611.9,904.781541,1129.188997,296.816564,1800.165222,0.94943
35.503673,826629150.7,848.040488,1156.922595,308.440778,1889.43221,0.886187
12.636095,987382154.6,812.872388,1332.89712,286.181482,1459.195702,0.98385
22.14814,333856885.2,895.884913,1158.68099,264.150359,885.124133,0.881399
24.395562,460739486.3,823.370238,1092.834656,267.249635,1258.121219,0.910878
40.624444,734607509.4,971.635742,1195.283312,314.857175,2076.202079,0.813072
6.816305,901122851.6,780.717653,1078.959017,273.059135,2457.317008,0.99729
27.916593,230849363.3,925.134339,1028.914526,272.106853,1426.490618,0.799166
19.071067,847653549.6,902.07428,1362.991045,309.681539,1340.756988,0.949671
44.486403,987584526.2,826.193612,1100.932582,274.488364,2516.524746,0.868148
7.443789,345318015.8,904.860352,1290.588422,304.785961,682.612384,0.984074
49.225576,884377645.1,799.061864,1052.228683,284.081921,2399.57299,0.84136
29.12854,359922349,817.970851,1215.177615,289.066092,568.492662,0.790484
18.381665,184102365.4,950.366222,1440.206418,279.864264,199.875304,0.704382
30.952984,995586839.1,815.389352,1240.524475,300.862661,1693.278754,0.914029
27.496613,507622878.6,936.621368,1375.294261,295.307411,722.979777,0.819182
14.306401,819729665.6,961.098574,1359.102305,273.944125,1524.647325,0.971906
29.428715,519831913.8,913.553745,1472.663847,305.102381,523.769828,0.745383
35.18146,699210517.3,898.920439,1355.521511,317.93756,940.155136,0.798587
26.791424,318855528.6,826.554622,1241.730738,279.406116,475.421026,0.784053
43.642347,23545392.05,930.679633,1229.617011,281.669729,-98.517561,0
31.276981,896244182.1,892.740471,1030.210388,307.424072,4958.584826,0.943042
32.379465,600598469.1,903.416468,1338.903938,300.388264,855.49553,0.805621
23.773512,582253922.3,960.352122,1210.848548,271.925548,1649.926479,0.913541
19.894153,657349980.9,884.682969,1092.420014,272.011069,2432.751674,0.96127
33.471604,785501939,920.90681,1292.216437,271.989721,1398.710795,0.855517
28.433741,737906591.9,915.168032,1266.37408,285.96179,1456.762255,0.893234
40.469563,908522432.7,781.010028,1469.039188,308.196134,751.232015,0.738138
40.999247,194703514.1,784.793856,1279.432021,315.794506,0,0
28.174038,510195054.2,783.711718,1253.680158,299.714695,739.329938,0.85817
43.16288,784286341.8,824.113926,1324.887983,263.887208,899.965113,0.736109
29.917849,690441024.1,832.908201,1057.176311,267.201111,2297.322652,0.920025
27.563594,31932852.13,804.990161,1079.536513,283.965397,-0.688765,0
26.427228,150466251.9,908.468527,1198.002342,279.62144,205.373741,0.503764
35.596096,8836179.212,815.045629,1090.574639,285.307279,-67.550939,0
31.624294,266545347.3,961.322877,1087.526802,294.450522,1244.877535,0.745348
20.825466,206617743.6,945.704162,1417.033495,300.327383,224.435656,0.675716
23.070856,484742406.2,962.906715,1373.504516,303.527736,777.085925,0.866015
32.150306,637142014.9,808.410895,1252.083428,269.177018,967.490493,0.852116
14.385481,717883973.1,823.029605,1136.486496,314.248428,1802.214448,0.980693
27.985044,267805056.5,775.531272,1061.875603,300.660256,626.715783,0.818693
14.326969,656551660.9,888.733164,1125.178665,275.154709,2162.102381,0.979048
22.05123,632675085.1,955.908199,1353.939161,263.716723,1100.709813,0.907909
22.844454,916944751.3,941.656136,1450.797144,284.056996,1251.04232,0.920184
45.75071,192575364.5,903.9912,1439.344116,312.804445,0,0
19.322967,676965415.7,922.291932,1097.753779,313.447552,2957.870106,0.965087
36.76874,760804364,854.404613,1412.075259,264.4272,805.263997,0.768498
35.603498,28017291.59,958.495939,1330.542094,274.407109,-45.570643,0
23.665871,485624648.8,960.066419,1184.649654,281.679323,1522.042151,0.902538
26.680376,965865703.8,795.641679,1467.397572,294.387719,995.271549,0.899889
15.398852,787900476.7,842.575131,1041.59622,264.655019,3161.547257,0.983759
44.660018,282497971.9,781.631207,1290.019528,277.750626,0,0
30.429814,348467573.9,953.176171,1446.816018,273.990156,284.521208,0.53449
29.500371,148709906.7,867.337616,1455.412069,282.028822,0,0
47.723575,444735318.9,816.782213,1170.567694,305.971219,530.303147,0.527916
41.799103,239642138.4,915.149831,1073.467311,280.419881,544.413713,0.450586
41.700095,629073146.3,894.567202,1034.212499,283.83514,3048.136781,0.839761
49.012249,789827452.4,930.76464,1298.89021,291.263826,1105.397502,0.668201
21.530261,365398232.7,971.465171,1216.636492,275.978367,1020.191063,0.883105
14.480132,533589540,906.63016,1179.348453,301.204777,1492.080242,0.96925
16.315345,89631734.08,812.006907,1182.365928,278.011843,136.492022,0.706481
32.794347,215656152.3,936.76927,1274.228089,266.5758,134.822467,0.272948
24.894239,734874377.4,881.867824,1247.646092,308.662078,1447.342742,0.921072
21.941715,700030461.7,799.971878,1181.215094,313.639242,1386.54878,0.943889
5.871643,355739795.5,815.819842,1130.855568,299.266568,902.293037,0.993769
39.834151,686329288.1,845.907507,1334.27687,300.347764,806.367304,0.738412
33.385666,98547506.16,930.118686,1222.849699,272.420708,0,0
8.661144,420409433.6,792.43587,1380.0248,313.105432,544.449502,0.977384
34.853748,598950756.8,865.987912,1428.917582,294.611623,579.154914,0.711439
27.634184,513974814.5,814.34194,1213.766069,293.528924,893.060261,0.873757
13.196566,808952355.5,777.317791,1045.017807,296.375875,2451.881485,0.988875
18.846672,76012285.23,921.914425,1252.241114,304.508923,65.363195,0.365593
41.51953,753330853,957.115114,1307.904841,314.033858,1249.177573,0.758186
13.472775,894053351.4,815.968062,1238.480958,317.330633,1646.423336,0.983362
8.70219,837492529,916.560343,1348.212197,285.712958,1475.706035,0.990911
25.042155,270772272.2,870.37478,1367.283418,281.158847,286.9843,0.683265
49.242558,733453659.6,941.268939,1244.058116,301.753509,1285.054399,0.683979
8.960068,923587242.6,892.523869,1078.870641,277.395116,3947.441143,0.995025
44.192739,246023481.5,862.987211,1413.243899,294.057651,0,0
37.271619,961098165.4,865.690917,1060.201833,286.858986,3637.544972,0.913067
20.984315,599409279.2,911.050465,1227.34142,288.76178,1380.4031,0.932749
43.089706,465075399.1,852.272208,1065.792818,289.702948,1321.443245,0.751453
42.797508,416413954.4,963.923543,1344.377691,292.923519,211.713575,0.253576
5.006736,127614091.5,787.999492,1027.433566,284.207546,432.813308,0.98869
43.868731,873595330,969.216646,1242.676035,302.746927,1970.418417,0.798323
20.871073,322960451.3,855.870671,1186.272795,317.799108,687.615162,0.887934
30.495912,604098394.2,859.955686,1463.555165,284.416344,592.341602,0.776319
13.486872,581235248.3,927.030149,1382.928688,263.764784,934.36537,0.960566
26.761173,331322160.7,794.991533,1265.047199,271.361067,435.176875,0.780675
20.000497,686313020.6,939.036592,1336.526326,273.380993,1234.302648,0.932904
34.587385,635406373.7,799.387371,1363.5438,311.884238,684.532331,0.779723
25.651894,69152959.66,845.981957,1260.810453,284.089396,0,0
33.803597,798411950,886.993675,1123.503759,316.482857,2417.148747,0.899835
19.313563,662942903.4,829.490874,1040.06097,289.435254,2482.191193,0.968829
6.268201,609252688,887.863304,1208.500463,308.404598,1485.983532,0.995258
30.945139,142192959,819.71198,1353.131222,287.840937,0,0
20.058258,831657552.3,904.823509,1364.976664,286.872584,1306.509393,0.942269
22.075007,927418447.1,972.398178,1444.03697,273.928907,1371.022299,0.9267
40.363573,595988717.7,828.548059,1330.038996,312.649596,627.153504,0.676942
15.866537,92463178.46,788.369633,1272.532335,287.665407,99.255665,0.657189
39.970034,632133453,956.029243,1396.235274,292.869532,708.197838,0.650123
8.654319,319118593.6,955.827886,1139.527649,312.981575,1341.989937,0.983538
13.4877,593951406.6,794.493535,1413.697397,291.681787,712.096065,0.958145
12.584182,654773269.6,967.331111,1275.365222,275.235264,1598.078211,0.977115
14.557356,646988804.9,812.453275,1300.51919,285.062604,1004.131534,0.965307
30.398406,827127621,798.723144,1440.753239,271.880565,850.190389,0.855345
42.710017,98821147.45,895.390552,1031.473472,293.54286,0,0
10.704105,827476397,844.616897,1326.831297,263.195138,1316.662579,0.986242
25.08634,540323023.8,805.04313,1040.961357,316.156029,1743.393303,0.931612
30.795143,3415758.688,812.204737,1122.613933,312.666305,-47.445269,0
24.993759,108908630.9,773.296378,1051.329962,275.150594,183.009595,0.569598
28.014929,222209739.3,945.55944,1118.283868,295.54161,751.465889,0.74022
44.423813,96613274.82,930.541487,1146.714377,302.849307,-1.708173,0
19.08297,870375155.1,802.471858,1402.495217,282.6361,1063.796792,0.946254
35.682349,168185136.2,792.521123,1315.018036,311.04033,0,0
37.872572,902718423,947.080292,1179.153882,287.31986,2651.994921,0.871829
25.243156,636345073.3,832.463731,1363.250908,302.458676,823.516271,0.88567
34.977258,335587748.5,847.376873,1293.378816,277.89172,318.617956,0.542009
15.240773,391502330.5,922.09805,1272.733574,263.42944,810.887247,0.937389
17.899063,803581667.8,804.795226,1291.689807,283.262093,1245.03905,0.959002
21.250349,977607528.2,953.115383,1167.858511,274.885941,3439.163266,0.965352
46.438709,238837998.6,912.250358,1454.660244,286.786325,0,0
43.909421,491668402,799.716484,1044.130103,266.089165,1262.642066,0.767872
20.994603,592092047.7,863.362406,1284.22649,277.180072,1013.058856,0.922784
9.144198,496047165.1,923.487087,1093.005096,288.685008,2301.663591,0.989638
39.877977,531548306.8,821.141585,1276.676531,312.393398,628.043081,0.684531
34.093956,595815734.7,937.873925,1224.686668,291.177209,1335.89836,0.826479
16.286017,10410037.62,959.722338,1461.630975,287.725711,-3.972083,0
31.069088,755001210.2,924.388135,1075.640466,275.353313,3676.348681,0.924342
14.968851,52429612.04,789.78243,1190.411426,294.431309,53.236131,0.508328
19.298946,91894368.55,956.468756,1241.552909,303.96654,127.638462,0.511487
21.175999,613093254,807.669657,1276.06106,288.741404,955.25999,0.926126
46.788476,350606970.5,797.991879,1356.803593,311.41339,0,0
28.777776,738914150.5,775.937129,1091.395516,286.214523,1765.703016,0.925443
6.092004,809060890.4,885.352187,1187.290844,310.588338,2106.124085,0.996856
20.848521,365622473.3,791.809267,1450.943177,302.567373,356.109847,0.832331
10.406633,946059860.9,864.702975,1048.143531,275.137012,4141.502856,0.993929
