P_net,T_in_ref_blk,p_high,PR,Pinch_PHX,dTemp_HTF_PHX,load,T_HTF_in,T_amb_input,eta_Q,UA_HTR,UA_LTR,UA_PHX,UA_cooler,W_turb_des,W_comp_des,W_recomp_des,Q_HX_des,C_PB,eta_cycle_des,T_HTF_in
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.73,0.9983120197,265.5,0.9694830707,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1283.39
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.83,0.9888064345,307.11,0.9725665818,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1271.17
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.71,0.9927657986,296.48,0.9596574594,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1276.26
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.8,0.9999533277,283.16,0.9818683402,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1285.5
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.61,0.9894909611,273.89,0.9377467755,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1272.05
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.51,0.9868150845,309.67,0.9101921746,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1268.61
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.96,0.9905488659,300.62,0.9865417581,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1273.41
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.93,0.9973941317,312.09,0.9922084287,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1282.21
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.65,0.9848937428,315.28,0.9418034701,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1266.14
80000000,1285.56,21249970.57,3.71,21.72,175.72,0.91,0.9932325212,303.79,0.9857773198,12851867.5052652,3225824.05297021,4227226.50657008,53085.0207948846,159502488.183669,33972214.5170782,31445556.2588595,184402727.225743,48682398.0300265,0.5102132643,1276.86
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.78,0.9923327583,309.36,0.9904052199,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1087.17
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.99,0.9942769517,283.41,1.0026569226,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1089.3
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.89,0.998566956,314.17,1.0106674932,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1094
80000000,1095.57,22888668.86,3.05,19.71,199.59,1.01,0.9826117911,280.88,1.0090352426,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1076.52
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.85,0.9827852168,291.17,0.9971024597,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1076.71
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.57,0.9977272105,275.22,0.9635227804,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1093.08
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.72,0.9916025448,305.89,0.9786538719,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1086.37
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.81,0.9848663253,294.93,0.9903811314,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1078.99
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.69,0.9902425222,316.81,0.9707137543,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1084.88
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.87,0.986472795,302.18,1.0047952021,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1080.75
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.64,0.9886634355,270.64,0.963497194,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1083.15
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.94,0.9959473151,289.8,1.0055055467,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1091.13
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.96,0.9862811139,300.7,1.0115686978,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1080.54
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.75,0.9992880418,268.19,0.9895545974,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1094.79
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.76,0.983771005,312.13,0.9812990223,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1077.79
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.51,0.9930994825,298.81,0.9369178008,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1088.01
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.55,0.9966227626,285.99,0.9663301364,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1091.87
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.62,0.9950801866,263.97,0.9628702508,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1090.18
80000000,1095.57,22888668.86,3.05,19.71,199.59,1.05,0.9891380742,272.2,1.0020361303,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1083.67
80000000,1095.57,22888668.86,3.05,19.71,199.59,0.6,0.9878419453,278.74,0.9621980464,13596620.1984966,4824214.01613401,7079143.63409444,100065.04019255,159629504.393984,33636556.7654418,31908230.2208118,203311001.882341,51917456.7607997,0.4627625487,1082.25
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.57,0.9963774566,284.26,0.9187160974,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1119.45
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.54,0.9988785246,268.31,0.9004637833,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1122.26
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.9,0.9921051695,303.86,0.9868281676,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1114.65
100000000,1123.52,22339370.33,2.8,18.6,293.67,1.05,0.9937428795,273.69,1.0022343167,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1116.49
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.66,0.9854386215,277.61,0.9478535118,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1107.16
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.59,0.9883135147,300.3,0.9250236348,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1110.39
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.83,0.9857768442,297.78,0.9894339911,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1107.54
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.86,0.9874056537,308.29,0.9857271825,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1109.37
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.71,0.9835338935,313.74,0.9594077943,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1105.02
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.8,0.9966266733,291.9,0.989321233,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1119.73
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.79,0.9847977784,276.51,0.989679748,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1106.44
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.94,0.9896842068,310.71,0.9885812654,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1111.93
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.62,0.9943926232,287.93,0.9472300992,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1117.22
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.73,0.9998575904,281.43,0.9801511983,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1123.36
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.95,0.9950156651,264.95,0.9905687822,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1117.92
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.5,0.9891590715,268.74,0.8640410782,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1111.34
100000000,1123.52,22339370.33,2.8,18.6,293.67,1,0.99151773,304.89,0.9947684946,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1113.99
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.98,0.9828752492,317.22,0.989182726,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1104.28
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.69,0.9903161492,294.76,0.9574548455,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1112.64
100000000,1123.52,22339370.33,2.8,18.6,293.67,0.76,0.9977481487,285.86,0.990866358,17317501.659101,7231213.16201816,4110886.31107184,169126.550542145,198147384.47695,41165019.0909499,39376468.6263366,265798673.463181,64828955.3274287,0.4424623164,1120.99
100000000,1275.13,23263271.13,3.37,18.73,206.38,1.03,0.9919380769,303.13,0.9934172322,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1264.85
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.99,0.9849505541,282.58,0.9823287297,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1255.94
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.78,0.9906362489,267.9,0.9572196071,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1263.19
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.87,0.9943221475,299.1,0.9784866013,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1267.89
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.65,0.9990981312,273.04,0.9365157738,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1273.98
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.85,0.9873110977,292.01,0.9665810037,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1258.95
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.77,0.9882208089,294.89,0.9538819404,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1260.11
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.63,0.985436779,307.27,0.9210451391,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1256.56
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.52,0.9976002447,296.68,0.9083886709,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1272.07
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.96,0.9925105675,286.61,0.988140086,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1265.58
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.73,0.9966905335,263.5,0.9533636945,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1270.91
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.59,0.9893187361,314.58,0.9166871069,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1261.51
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.58,0.9995843561,279.79,0.9191112839,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1274.6
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.67,0.9901813933,288.73,0.9343421682,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1262.61
100000000,1275.13,23263271.13,3.37,18.73,206.38,1,0.9954122325,276.31,0.99495222,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1269.28
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.94,0.9929967925,310.03,0.9865327125,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1266.2
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.54,0.998117839,305.73,0.9114586203,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1272.73
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.71,0.9864092289,277.64,0.9409556589,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1257.8
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.9,0.9882600205,271.26,0.9758569717,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1260.16
100000000,1275.13,23263271.13,3.37,18.73,206.38,0.81,0.9945966294,317.44,0.9674255562,16545724.5892602,4206392.02886541,8912011.35499842,77657.6485476343,186600714.361659,35477758.6340245,33517058.9679713,222601092.386365,55583708.8484855,0.5283257845,1268.24
