P_net_W,T_in_ref_blk_K,p_high_Pa,PR,T_cold_set_K,T_high,load,T_HTF_in_K,T_amb_input_K,eta_gross,eta_Q
145621590.07,1131.34,24712208.41,2.83,827.37,1049.1226044361492,1.03,1127.31,269.62,0.4707073939679576,0.9569075683934167
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.58,1129.25,269.76,0.46119386602441953,0.9607624581806284
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,1.03,1122.24,272.79,0.523899145718028,0.998148800857133
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.53,1121.32,281.99,0.4790200805049398,0.961611223110313
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.65,1126.72,300.5,0.41738286927964574,0.9309697940228742
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.82,1129.95,287.65,0.5401801415933646,0.9901631683899007
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.85,1116.68,291.17,0.5335914160839329,0.9892833162426788
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.74,1119.58,310.86,0.5474967699336595,1.0099262307684294
145621590.07,1131.34,24712208.41,2.83,827.37,1058.0114933250381,0.97,1123.86,312.87,0.5174078022163728,0.9933239977966818
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.67,1123.03,281.79,0.548127547943826,1.0010874628660726
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.72,1118.09,291.21,0.5372629956740477,0.9929579512083025
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.54,1119.81,315.28,0.4933807278651503,0.9865014548219975
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.95,1126.98,300.1,0.5196275262150786,0.9923275615889774
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,1.04,1120.74,276.78,0.5270434111138104,0.9956981575248679
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.6,1128.35,308.28,0.5657897751212866,1.0478709859592528
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.83,1125.61,285.79,0.5312080640070126,0.9910707659735593
145621590.07,1131.34,24712208.41,2.83,827.37,1066.900382213927,0.9,1130.36,267.3,0.5299046645288252,0.9905778280698406
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.87,1130.44,297.71,0.5210221788328872,0.9936805313270043
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.91,1121.16,269.19,0.5286373348567864,0.9962674881956701
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.69,1118.25,279.25,0.528285038424508,0.9969788610258871
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,1.05,1125.77,274.76,0.5311450950916891,0.9939337922879733
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.75,1118.17,314.26,0.5182965698292282,0.9990130694363472
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.51,1129.45,310.92,0.37792316064807807,0.9060174381283457
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.84,1122.41,294.19,0.5247220456235906,0.996848681298537
145621590.07,1131.34,24712208.41,2.83,827.37,1075.7892711028157,0.62,1124.21,285.35,0.5270458879729407,0.9991245010761303
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.64,1124.85,317.02,0.5359644562400279,1.0014589853373292
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,1.0,1118.69,287.89,0.5311587508998713,0.9971806814606554
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.61,1129.86,303.04,0.5337233275515267,0.9998547290793874
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.51,1120.74,293.37,0.5195891121634902,2.1679017423733757
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.82,1117.79,272.25,0.0,0.4787205357044318
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.73,1129.14,279.11,0.1285168809616875,0.698024341847005
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.9,1126.0,264.38,0.5285530352172595,1.000237632646719
145621590.07,1131.34,24712208.41,2.83,827.37,1084.6781599917047,0.94,1123.11,307.36,0.5210977665177005,0.9970778585918237
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.96,1129.49,270.03,0.5415665750942968,1.0029617275870208
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.5,1124.74,306.93,0.5281327881351826,1.0021484895709731
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.68,1118.81,267.44,0.2910374928302739,0.8261957615746617
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,1.04,1121.27,316.64,0.535669343264823,1.0038517288812339
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.73,1129.19,294.57,0.1351677565410404,0.7066821611699309
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.63,1125.91,283.97,0.38900570322713185,0.9090840177715539
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.8,1122.54,282.01,0.5414881583431809,1.0029584439876666
145621590.07,1131.34,24712208.41,2.83,827.37,1093.5670488805936,0.85,1117.63,301.19,0.5318047418599803,1.0028678295764533
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.53,1126.36,306.54,0.5308423225621531,1.0020352113933964
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.93,1120.77,289.19,0.5371258070497358,1.0015509143302823
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.84,1122.87,316.61,0.5297380428746882,1.001802809345194
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.59,1116.47,301.0,0.5282571657412491,1.001434839212621
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.89,1129.22,292.61,0.5380893799081398,1.0020908464155822
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.77,1130.76,278.96,0.5409857764761865,1.0022309279851234
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,0.64,1118.4,271.92,0.5378470663753231,1.0015756658273935
145621590.07,1131.34,24712208.41,2.83,827.37,1102.4559377694825,1.0,1123.98,267.7,0.5379054174488987,1.001590257882543
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.53,1121.52,263.66,0.5389450144998498,1.0009488481235644
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.67,1126.68,276.23,0.5403511219146342,1.0012752390465458
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.59,1129.57,288.66,0.5405525638791339,1.0014129992734522
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.9,1122.12,281.65,0.5397057367930288,1.0011460243386388
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,1.05,1124.51,294.8,0.5367593710527253,1.0014602196768718
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.95,1118.96,304.29,0.5300511760796216,1.0010093615878393
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.75,1116.75,313.86,0.5286876200068242,1.000601407890073
145621590.07,1131.34,24712208.41,2.83,827.37,1111.3448266583714,0.78,1128.99,310.37,0.5320396639092064,1.0014254710930752
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.94,1152.41,278.29,0.5187375261971654,0.9879796591253652
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,1.01,1143.94,272.6,0.5155074092133752,0.9890269238933176
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.54,1147.75,289.53,0.4618682415727497,0.960101265213902
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.58,1145.89,310.13,0.4416689950257573,0.9565209801812959
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.74,1149.99,268.63,0.5343093287954324,0.9973264734941313
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.85,1154.1,316.05,0.5144447319613149,0.9898532937038055
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.69,1151.91,299.88,0.41037185604411436,0.9385751268537542
132711791.06,1155.76,24481482.92,2.95,820.89,1055.7618844348879,0.82,1141.54,294.49,0.5187161837629902,0.9896562308726141
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,1.05,1152.19,284.26,0.5211798003296915,0.9920826666302057
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.78,1150.39,275.22,0.5254995992943119,0.9936670403820587
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.85,1146.67,263.22,0.5217680950032264,0.9922879318211902
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.59,1154.46,304.25,0.02477203976819488,0.6492769249437293
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.52,1142.48,317.54,0.49149247600566526,1.0022985188864573
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.93,1143.2,282.07,0.5191401473592356,0.9911181312375356
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.67,1149.1,310.83,0.5294834822963883,1.005048741448055
132711791.06,1155.76,24481482.92,2.95,820.89,1064.6507733237768,0.76,1145.27,295.43,0.410858854578249,0.9371310210639812
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.92,1153.69,285.47,0.5243058690807435,0.9958558353284003
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.59,1146.2,306.12,0.5053772847623619,0.9994059169376808
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.67,1154.88,276.16,0.5297602812351583,0.9973744113982925
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.57,1147.91,282.81,0.5155417353772347,0.99681526514541
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.77,1148.99,302.52,0.5149120076546201,0.9955609443345872
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.91,1151.74,317.02,0.5151277645561037,0.9956435842953173
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,0.81,1144.45,267.95,0.5220457472073096,0.9948902129074765
132711791.06,1155.76,24481482.92,2.95,820.89,1073.5396622126657,1.02,1142.64,294.85,0.5177323210421142,0.9949684448042759
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.82,1151.92,311.3,0.5143759929658535,0.9979932070541342
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.54,1143.09,265.33,0.5292015403389769,1.0000191589351894
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.64,1153.97,279.74,-0.0,-1.814023711051283
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,1.03,1152.12,301.62,0.5197678332090012,0.9998501985549293
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.85,1145.3,305.87,0.5137552001627247,0.9977307977132603
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.97,1149.21,287.32,0.526353003756615,0.9992962455419722
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.61,1148.19,273.96,0.537621049971376,1.008126520830089
132711791.06,1155.76,24481482.92,2.95,820.89,1082.4285511015546,0.72,1141.76,291.38,-0.0,-1.6753889238405986
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.82,1155.43,296.54,-1000,-1000
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,1.02,1141.91,279.53,0.5290914607349565,1.0028874096872544
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.96,1150.22,303.36,0.520665701118592,1.002976858675659
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.55,1152.31,290.04,0.3707655363837608,0.9029381483536294
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.67,1145.99,272.73,0.5181922807981906,2.913756573616054
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.64,1147.96,309.27,0.025453737458537767,0.6496038476420904
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.74,1143.53,316.16,-1000,-1000
132711791.06,1155.76,24481482.92,2.95,820.89,1091.3174399904435,0.9,1149.0,264.25,0.5246169781758888,1.0013853019174792
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.87,1144.63,289.51,0.53314232025248,1.0043996418143841
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.63,1153.69,301.26,0.5273634790812719,1.0077727549463547
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.8,1150.66,314.91,0.5270199424971085,1.007275489763225
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,1.02,1146.9,306.3,0.5134575753099818,1.0005563198037704
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.72,1140.85,268.56,0.5324843003032359,1.0040151165375926
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.51,1148.39,275.58,0.5340406564167468,1.0046643176588617
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.65,1142.7,295.41,0.5272533936008347,1.0040659300344705
132711791.06,1155.76,24481482.92,2.95,820.89,1100.2063288793322,0.93,1155.53,283.7,0.536631609965021,1.0086023011058258
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.99,1144.03,292.94,0.5317143008094147,1.0032926089177072
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.86,1141.6,316.01,0.5240260825803563,1.003067216609498
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.67,1148.89,263.67,0.534672352089929,1.0038802691453905
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.94,1151.9,276.33,0.5363809779138868,1.0064149506697952
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.57,1152.16,302.84,0.5270030224816813,1.005636616445271
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.63,1144.53,290.27,0.5325768257351103,1.003180178248387
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.79,1148.21,283.51,0.534449228219729,1.0036709752992299
132711791.06,1155.76,24481482.92,2.95,820.89,1109.0952177682211,0.76,1154.12,310.78,0.5277348703998583,1.0066992709234803
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.58,1149.73,278.6,0.5358414436514172,1.0039371491260973
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.69,1141.28,295.39,0.528256231121031,1.0021885338994652
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.94,1147.14,285.89,0.537944759331835,1.0072841653524243
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.76,1143.53,317.57,0.5258725484017923,1.0024973513888338
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.57,1155.62,299.67,0.5290300383832369,1.006972775051815
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.9,1145.89,267.94,0.5371569869605113,1.0058533549574933
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,0.81,1150.35,304.49,0.5288234044424284,1.006674860051576
132711791.06,1155.76,24481482.92,2.95,820.89,1117.98410665711,1.02,1153.85,275.85,0.5416658959340621,1.0123681893645922
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.61,1144.12,299.75,0.5265386350481563,1.0019155421863661
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,1.03,1144.72,295.23,0.537177520837351,1.0118804503827263
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.84,1149.86,285.93,0.5407017204311159,1.0097508610604347
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.92,1140.96,278.86,0.5390192970209088,1.0070672147615594
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.65,1146.44,276.5,0.5368343620310883,1.0038640279565232
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.91,1151.73,317.24,0.5338650334567717,1.0124023685311927
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.77,1153.48,266.3,0.5410693710401236,1.0099990135603192
132711791.06,1155.76,24481482.92,2.95,820.89,1126.872995545999,0.54,1154.41,306.74,0.5296489683896113,1.0064269044352554
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.72,1150.23,277.68,0.5418122080294808,1.0097270381403798
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,1.05,1141.38,267.83,0.5452707533631705,1.014586236558011
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.61,1145.73,310.3,0.5291273704218935,1.0043893203684
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.53,1148.71,291.03,0.5367818454546794,1.0041515958632956
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.86,1155.02,290.54,0.5453365268955698,1.0160518389932403
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.66,1152.42,312.62,0.532507458158573,1.0092317180826862
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.8,1143.69,276.71,0.5410290911709303,1.0086017482079472
132711791.06,1155.76,24481482.92,2.95,820.89,1135.7618844348879,0.97,1147.47,300.97,0.5369522721174176,1.0154113335901764
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.99,1044.87,309.77,0.43548020324125536,1.0018197513030382
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.93,1050.48,266.88,0.4376012883819917,0.995212990870394
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.67,1046.45,298.49,0.353486145963537,0.944187209199262
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.72,1053.72,273.99,0.389579804519365,0.964428197267661
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.52,1048.77,277.67,0.2518090136443276,0.859474555835158
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.88,1054.44,313.1,0.4228757268807993,0.9876998147921292
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.78,1057.69,283.88,0.410148440490286,0.970716976606693
78927461.17,1059.36,24534964.69,2.9,834.27,959.3638858547274,0.61,1056.13,297.23,0.32885815911124466,0.9236068815065703
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.83,1045.69,292.93,0.41640575104393135,0.9718952100157073
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.51,1055.49,290.47,0.2509969076594673,0.85352345603712
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.9,1055.84,305.65,0.4324411957706582,0.9942551120577325
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.76,1057.82,272.94,0.408605026359229,0.9648091455531921
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.94,1048.25,266.17,0.4427534991010483,0.996695841117034
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.66,1047.93,283.49,0.3616724235109652,0.9388057743451318
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,1.03,1050.16,304.01,0.4462793881843634,0.9991493114231242
78927461.17,1059.36,24534964.69,2.9,834.27,968.2527747436163,0.59,1053.26,311.74,0.3147753462232605,0.90773564466477
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.89,1058.05,278.4,0.4445743448879314,0.9946246554208735
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,1.03,1045.15,296.04,0.4491029290753985,0.9938083601954849
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.79,1054.29,304.09,0.4097277155219751,0.9671631881258076
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.93,1050.25,307.08,0.4389587223503686,0.9980546957365963
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.68,1049.92,289.8,0.3759414024482022,0.9501158007896882
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.61,1056.32,315.55,0.3341060501208503,0.9158836685102585
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.55,1053.07,270.34,0.2916009455002792,0.8847699538963425
78927461.17,1059.36,24534964.69,2.9,834.27,977.1416636325052,0.76,1047.89,265.94,0.4045185132805543,0.9572718399616246
78927461.17,1059.36,24534964.69,2.9,834.27,986.030552521394,1.05,1055.56,272.88,0.46529418517816307,0.9884761629275594
