Name,Rating,NumberOfUser,Address,lat,lon
Nasi Goreng,0.0,0,"Jalan Mohammad Kafi II No.3, RT.1/RW.4, Ciganjur, Kota Jakarta Selatan",-6.340582599999999,106.8193368
Nasi Goreng Gaduh Raos,0.0,0,"Jl. H. Sauwih, RT.3/RW.8, Srengseng Sawah, Kota Jakarta Selatan",-6.346374399999999,106.8151793
Nasi Goreng Rindu Malam,0.0,0,"Jl. Wr. Sila No.15A, RT.8/RW.4, Ciganjur, Kota Jakarta Selatan",-6.3439065,106.8127941
Nasi Goreng Jepang,0.0,0,"Jl. Moch. Kahfi II, RT.4/RW.8, Srengseng Sawah, Kota Jakarta Selatan",-6.3458016,106.8152963
Nasi Goreng Bewok,3.5,6,"Blok H Turini No., Jl. Wr. Sila Blok H Turini No.6, RT.2/RW.5, Cipedak, Kota Jakarta Selatan",-6.3451508,106.8155626
Nasi Goreng Rindu Malam (1),0.0,0,"Jl. Wr. Sila No.111, RT.11/RW.4, Cipedak, Kota Jakarta Selatan",-6.3460955,106.8113542
Nasi Goreng Tegal Indah,4.0,10,"Jl. Wr. Sila I, RT.2/RW.5, Ciganjur, DKI Jakarta",-6.345395,106.81163
Nasi Goreng Gila Al-Dino,4.4,21,"Jl.wa, Jl. Wr. Sila Jl. Brigif",-6.3446789,106.8040864
Nasi Goreng Uhui,0.0,0,"Jl. Wr. Sila No.25, RT.2/RW.4, Ciganjur, Kota Jakarta Selatan",-6.3452141,106.8078268
Nasi Goreng Bang Jidin,5.0,1,"Jalan Muhammad Kafi 1 No.4-6 4 1, RT.4/RW.1, Cipedak, Kota Jakarta Selatan",-6.3454163,106.8034499
Nasi Goreng Pekalongan,5.0,1,"Jl. Moh. Kahfi 1 RT.4/RW.6 Cipedak Kec. Jagakarsa, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, RT.6/RW.4, Cipedak, Kota Jakarta Selatan",-6.34798,106.8022081
Pedagang Nasi Goreng Kumis,5.0,2,"JL M Kahfi II Gg. Cupang, RT.3/RW.1, Cipedak, Kota Jakarta Selatan",-6.347491,106.802194
nasi goreng tegal (Mas Usman),5.0,4,"Blok Haji Raisin 1, Jl. H. Raisan Haji Raisin 1 No.11B, RT.5/RW.1, Cipedak, Kota Jakarta Selatan",-6.3479205,106.8016956
Nasi Goreng Sekhudin Alwi,0.0,0,"Jl. Erha, RW.6, Gandul, Kota Depok",-6.340993099999999,106.7975056
Nasi Goreng Lintang Malam,5.0,2,"Jl. Pinding No.3A, RT.1/RW.1, Cipedak, Kota Jakarta Selatan",-6.345307,106.803349
Nasi Goreng Tombo Ati,4.4,10,"Jl. Melati I No.1, Gandul, Kota Depok",-6.341526,106.794295
Nasi goreng sumber rejeki,5.0,1,"Gandul, Depok City",-6.340064099999999,106.7933308
Nasi Goreng Echo,4.4,84,"Jl. Anggrek No.26C, RT.2/RW.11, Cinere, Kota Depok",-6.3465735,106.7815304
Nasi Goreng Pak Doi,4.4,11,"Jl. Markisa No.6, RT.1/RW.15, Cinere, Kota Depok",-6.342370000000001,106.7794138
Nasi Goreng Barokah,1.0,1,"Jl. H. Rosyid, Cinere, Kota Depok",-6.340558499999999,106.7812166
Nasi Goreng Podomoro,4.6,18,"Jl. Cinere Raya, Cinere, Kota Depok",-6.3438148,106.7785214
Nasi Goreng Kebuli Safinah,4.7,64,"Jl. Cinere Raya, Limo, Kota Depok",-6.3482028,106.7763661
Nasi Goreng Mercon,3.9,16,"Unnamed Road, Pd. Cabe Ilir, Kota Tangerang Selatan",-6.341336399999999,106.7575212
Nasi Goreng Dan Pecel Ayam Mas Rey,4.0,1,"Jl. Pala Raya, Pd. Cabe Udik, Kota Tangerang Selatan",-6.3485153,106.7651086
Nasi goreng,0.0,0,"Jl. Citanduy No.51, Cipayung, Kota Tangerang Selatan",-6.3419615,106.7538601
Nasi Goreng Rempah Wawan,5.0,3,"Pondok Cabe Udik, South Tangerang City",-6.3464104,106.7531167
Cah Rahar Nasi Goreng,0.0,0,"Jl. Pd. Cabe Raya, RT.3/RW.5, Pd. Cabe Udik, Kota Tangerang Selatan",-6.346567100000001,106.7521434
Kwetiau 71,4.6,9,"Jl. Pd. Cabe Raya No.69, RW.5, Pd. Cabe Udik, Kota Tangerang Selatan",-6.345784999999999,106.7541571
Gdg Pak Amir,3.0,1,"No., Jl. Citanduy No.28, Pd. Cabe Udik, Kota Tangerang Selatan",-6.3422734,106.7543837
Nasi Goreng Bank Roy,5.0,1,"Jalan Doktor Setia Budi, Pamulang, Pamulang Tim., Kota Tangerang Selatan",-6.347538,106.748938
NASI GORENG P&D,0.0,0,"Jl. Akasia, Pamulang Tim., Kota Tangerang Selatan",-6.344397,106.7459606
NASI GORENG RIVALDI BAHARI,5.0,2,"alfa midi, Jl. Dr. Setiabudi, gaplek, Kota Tangerang Selatan",-6.3472621,106.7471931
Nasi Goreng Anjani,5.0,2,"Jl. Waru I, RT.2/RW.3, Pamulang Bar., Kota Tangerang Selatan",-6.3428406,106.7376642
Nasi Goreng Spcial Pak Iwan,3.0,4,"West Pamulang, South Tangerang City",-6.3423615,106.7373599
Nasi Goreng Kambing Kebon Sirih Sejak 1958 - Pajajaran,4.2,113,"Jl. Pajajaran No.45, Pamulang Bar., Kota Tangerang Selatan",-6.3401754,106.7385469
Nasi Goreng Rizky Pamulang,0.0,0,"West Pamulang, South Tangerang City",-6.343786199999999,106.7346001
Nasi Goreng Goban,4.8,5,"Jl. Surya Kencana No.73-74, Pamulang Bar., Kota Tangerang Selatan",-6.348047999999999,106.734824
Ice Cream Goreng Nekat,4.3,21,"Jl. Pajajaran No.5, Pamulang Bar., Kota Tangerang Selatan",-6.3420134,106.7376893
Soto & Nasi Goreng Padang,5.0,2,"Unnamed Road, Pamulang Bar., Kota Tangerang Selatan",-6.3485315,106.7347179
Dapur Ibu Lily,0.0,0,"Blok BX9 Jl. Permai Raya XIII No.13, West Pamulang, South Tangerang City",-6.338429,106.7335349
"NASI GORENG & NASI GAUL Bang Ari , Samping Gasela.",5.0,3,"Jl. Permai Raya No.12 Ax 33, Pamulang Bar., Pamulang, Kota Tangerang Selatan, Banten, Jl. Permai Raya Blok Ax 33 No.16, Pamulang Bar., Kota Tangerang Selatan",-6.3425686,106.7307669
Nasi Goreng Pakde Jejen,3.0,1,"Jl. Surya Kencana, Pamulang Bar., Kota Tangerang Selatan",-6.348677899999999,106.7346943
Nasi Goreng Opik....,5.0,1,"Jl. Raya Bogor No.7, RT.6/RW.2, Pekayon, Kota Jakarta Timur",-6.348830299999999,106.8660426
Nasi Goreng Bejo,0.0,0,"Jl. Tipar, Pekayon, Kota Jakarta Timur",-6.353371,106.8686772
Nasi Goreng Diana Tugu Ibu,4.9,23,"Jl. Raya Bogor KM 29, Kp. Palsigunung No.77, RT. 08/04, Tugu, Kota Depok",-6.3561802,106.8594172
Nasi Goreng Bungsu Jaya,5.0,1,"Gang Kiesun No. 07, Pekayon, Pasar Rebo, RT.10/RW.5, Pekayon, Kota Jakarta Timur",-6.3531084,106.868505
Nasi Goreng Bomi Boy,5.0,1,"Jl. Tipar, RT.9/RW.7, Mekarsari, Kota Depok",-6.3538974,106.8690317
Nasi Goreng Cak Alan Khas Surabaya,4.1,7,"Jl. Komjen.Pol.M.Jasin No.129, Tugu, Kota Depok",-6.355453900000001,106.8529963
Nasi Goreng Jangkung,3.0,1,"Jl. Komjen.Pol.M.Jasin, Tugu, Kota Depok",-6.355392399999999,106.8521078
Nasi Goreng Ngangenin,0.0,0,"Jl. Setu Pedongkelan, Tugu, Kota Depok",-6.351154999999999,106.8521207
Nasi Goreng Favorite,0.0,0,"Jl. Nusantara, Pasir Gn. Sel., Kota Depok",-6.352166299999999,106.8426597
Nasi Goreng TOko PENY,0.0,0,"Jl. Kombes Pol Soedono, Pasir Gn. Sel., Kota Depok",-6.352987799999999,106.8428262
Nasgor Mas Ronnie Ngsp 2,0.0,0,"Jl. Rajasa, Pasir Gn. Sel., Kota Depok",-6.350871799999999,106.842437
Aa Nasi Goreng Aa,4.5,2,"Apotik Nusantara, Jl. Nusantara No.9, Tugu, Kota Depok",-6.3539587,106.8426388
Nasi Goreng dan Nasi Uduk Lesehan,4.0,1,"Jl. Akses UI No.7, RW.1, Tugu, Kota Depok",-6.354450099999999,106.8396319
nasi goreng mutiara,4.4,13,"masjid al_makmur, Jl. Prof. Lafran Pane No 11 samping, Jl. Lb., Tugu, Kota Depok",-6.3559734,106.8427679
Nasi Pod,0.0,0,"Jl. Akses UI, Tugu, Kota Depok",-6.3548211,106.8407528
Pondok Selera,4.4,110,"Jl. Akses UI No.27, Tugu, Kota Depok",-6.354805,106.8454206
Nasi Ikan Goreng,0.0,0,"Gg. Bhakti, Tugu, Kota Depok",-6.354803899999999,106.8381291
Nasi Goreng Boy,4.3,19,"Jl. H. Shibi No.30, RT.6/RW.1, Srengseng Sawah, Kota Jakarta Selatan",-6.351533000000001,106.834442
Nasi Goreng Pak Cez,4.9,16,"Jl. H. Shibi 2 No.13, RT.4/RW.2, Srengseng Sawah, Jakarta",-6.3504727,106.8365141
Nasi goreng ERVE,5.0,1,"Jl. H. Compek No.42, RT.9/RW.1, Srengseng Sawah, Jakarta",-6.353678,106.833933
Nasi Goreng Khanza,4.4,17,"Jl. H. Shibi No.41-42, RT.2/RW.2, Srengseng Sawah, Kota Jakarta Selatan",-6.349500099999999,106.8347428
Kantin Tujuh Dua,0.0,0,"JL. Akses UI, No. 99, Kelapa Dua, Depok, West Java, RT.8/RW.1, Tugu, Depok City",-6.354462,106.840211
RASAIN!,4.3,6,"Jalan raya Lenteng agung no. 36, Kp. Sawah No.27 RT 01/01, RT.1/RW.1, Srengseng Sawah, Kota Jakarta Selatan",-6.3541335,106.8323041
Siomay Bandung & Mendoan Goreng,3.5,2,"Jl. Akses Universitas Indonesia, No.44, Kelapa Dua, Tugu, Kota Depok",-6.3547106,106.8405861
Nasi Goreng I Love U,5.0,4,"RT.6/RW.16, Srengseng Sawah, South Jakarta City",-6.3531394,106.8237866
Nasi Goreng Kang Drajad,4.3,14,"Gg. Pete, RT.4/RW.7, Srengseng Sawah, Kota Jakarta Selatan",-6.3508605,106.8197348
"Nasi Goreng ""Mas Ali""",4.5,33,"Jl. H. Lele, RT.6/RW.7, Srengseng Sawah, Kota Jakarta Selatan",-6.352272,106.8155579
Kedai Nasi Goreng Qona'ah,0.0,0,"Gg. Ripin 2 No.8, RT.7/RW.7, Srengseng Sawah, Kota Jakarta Selatan",-6.353411599999999,106.8180604
Nasi Goreng Nagobul (Om Manto),4.9,7,"RT.2/RW.3, Cipedak, South Jakarta City",-6.351465,106.8095259
Nasi Goreng Si Bedul,5.0,1,"Jl. Srengseng Sawah No.22, RT.9/RW.9, Srengseng Sawah, Kota Jakarta Selatan",-6.357500900000001,106.8103112
Nasi Goreng Ali Baba 88,0.0,0,"Jl. Damai 74, RT.9/RW.4, Cipedak, Kota Jakarta Selatan",-6.353117399999999,106.8017909
Nasi Goreng Singkana,4.2,5,"RT.10/RW.1, Cipedak, South Jakarta City",-6.3487706,106.795851
Nasi Goreng Anisa,4.0,2,"Jl. Moh. Kahfi 1 No.1, RT.6/RW.1, Cipedak, Kota Jakarta Selatan",-6.3501691,106.8015984
Nasi Goreng Gondrong,3.5,34,"Ruko Sentra Limo, Jl. Limo Raya No.42, RW.2, Limo, Kota Depok",-6.3532084,106.7867278
Nasi goreng krukut ambara,0.0,0,"Jl. Masjid Daruttaqwa, Gandul, Kota Depok",-6.3494226,106.7864794
Nasi Goreng Dhog-Dhog Pak Heri SURABAYA,5.0,4,"Jl. H. Saleh 2, Limo, Kota Depok",-6.3519625,106.7821491
Nasi Goreng Banjar Negara Gilar Gilir,4.7,12,"Limo, Depok City",-6.3564226,106.7794818
NASI GORENG OH LALA,5.0,1,"Limo, Depok City",-6.3539843,106.7760644
Khabita sedap jaya,0.0,0,"Deket UPN Limo Jalan Raya Limo Gg Keramat Limo, Limo, Kota Depok",-6.355503,106.775587
Nasi Goreng Mas Tri,4.3,15,"Jl. Cinere Raya, Cinere, Kota Depok",-6.3449895,106.7775852
Nasi Goreng Bang Rony,0.0,0,"Jl. Pala Raya, Pd. Cabe Udik, Kota Tangerang Selatan",-6.352701499999999,106.7649603
NASI GORENG MA,0.0,0,"No., Jl. Wijaya Kusuma Blok A No.3, Pamulang Tim., Kota Tangerang Selatan",-6.3491843,106.7437724
Nasgor Mas Roy,4.5,96,"Jl. Dr. Setiabudi, blok asem, Pamulang Bar., Kota Tangerang Selatan",-6.3491838,106.7408815
Nasi Goreng Rafi Jaya,0.0,0,"Jl. Pinang Dalam, Gg. Kelurahan, RT.14/RW.02, Pamulang Tim., Kota Tangerang Selatan",-6.355544,106.7399377
Nasi Goreng Kambing Pak Tohirin,3.8,9,"Jl. Surya Kencana, Pamulang Bar., Kota Tangerang Selatan",-6.3496586,106.7345676
NASI GORENG GILA MAS PUR,1.0,1,"Jl. Surya Kencana No.39-52, Pamulang Bar., Kota Tangerang Selatan",-6.3552357,106.7337824
Nasi Goreng Pak Brayan,0.0,0,"West Pamulang, South Tangerang City",-6.3540754,106.7321071
Nasi Goreng Kambing,5.0,1,"West Pamulang, South Tangerang City",-6.3487642,106.7373437
Nasi Goreng Wow,4.0,1,"Jl. Surya Kencana No.83A, Pamulang Bar., Kota Tangerang Selatan",-6.350736599999999,106.7342932
Nasi Goreng Bank Roy,4.5,2,"Gg. Asem, Pamulang Bar., Kota Tangerang Selatan",-6.3487073,106.7364347
Nasi Goreng Gila Pak Salim,0.0,0,"Jl. Surya Kencana No.41, Pamulang Bar., Kota Tangerang Selatan",-6.356603799999999,106.733769
Nasi Goreng Bang Ipan 96,4.7,9,"Jl. Pinang Raya No.RT 01/014, Pamulang Tim., Kota Tangerang Selatan",-6.3576204,106.7382114
nasi cobek Bang Jams,5.0,7,"Jl. Surya Kencana No.4, Pamulang Bar., Kota Tangerang Selatan",-6.3513974,106.7344765
Taoge Goreng Bogor Kang Mukre,0.0,0,"Jalan Surya Kencana, Gang HS, Pamulang Barat, Pamulang, Pamulang Bar., Kota Tangerang Selatan",-6.354525199999999,106.7338702
Nasi Goreng Dani,4.9,16,"Jl. H. Nipan No.8, Tugu, Kota Depok",-6.3642641,106.8576133
Yono ( Nasi Goreng ),0.0,0,"Jl. Raya Jakarta-Bogor No.7-89, Tugu, Kota Depok",-6.3655496,106.8594056
Nasi Goreng Kebuli Bang Yudi,5.0,1,"Ruko Nurul Fikri No.RT 07/012, Tugu, Kota Depok",-6.3621232,106.8490741
Nasi Goreng AA,0.0,0,"Jalan Nusantara No 37 Rt 01 Rw 09 Cimanggis, Tugu, Kota Depok",-6.362191999999999,106.850288
Nasi Goreng Arman,4.6,7,"c, Jl. H. A. Mutholib No.20, Tugu, Kota Depok",-6.3640351,106.8516507
Nasi Goreng & Ayam Bakar Nita Sari,0.0,0,"Jl. Komjen.Pol.M.Jasin, Tugu, Kota Depok",-6.3554662,106.8520812
Nasgor Kang Udin,4.2,18,"Jl. H. A. Mutholib No.93-125, Tugu, Kota Depok",-6.3647106,106.8515595
Nasi goreng seafood & steak Afra,3.0,1,"Gg. Sakinah, Tugu, Kota Depok",-6.3658977,106.846618
Nasi Goreng Doel,3.0,2,"Jl. H. Salim rt003/010, Tugu, Kota Depok",-6.3602811,106.8447898
Taichan Goreng Kelapa Dua,5.0,1,"Tugu, Depok City",-6.359996,106.8431437
Nasi Goreng Surabaya,0.0,0,"Jl. Rtm, Tugu, Kota Depok",-6.3660823,106.8432094
Nasi Goreng Nova Jawa,0.0,0,"Jl. H. Mahali No.14-3, Pondok Cina, Kota Depok",-6.363236000000001,106.8339982
ANZA Waroeng Nasi Goreng,5.0,1,"Jl. Kober No.11-17, Pondok Cina, Kota Depok",-6.3607683,106.8349385
Nasi goreng bang BONTOT,5.0,1,"No, Jl. Cengkeh No.7A, Pondok Cina, Kota Depok",-6.3648405,106.8328208
Warung Nasi Padaringan,3.3,6,"Jl. Sawo No.21C, Pondok Cina, Kota Depok",-6.3639282,106.8322654
RM. Nasi Alo,4.2,55,"Pondok Cina, Depok City",-6.3632161,106.8298487
Nasi Goreng Gila Agus,4.1,12,"Jl. H. Amat I No.30, Kukusan, Kota Depok",-6.3623974,106.8197116
Nasi Goreng Bang Dimas,3.3,3,"no. beji depok, Jl. H. Amat No.31, Kukusan, Kota Depok",-6.35996,106.819973
NASGOR BERKAH MAS MI'IL,4.6,8,"Jl. Lapangan Merah No.10, RW.7, Srengseng Sawah, Kota Jakarta Selatan",-6.3556392,106.8212294
Nasi Goreng Bu Agus,5.0,5,"Kukusan, Depok City",-6.3624147,106.81966
Warkop Puma,4.5,10,"Jl. Juragan Sinda II No.27-40, Kukusan, Kota Depok",-6.3590496,106.8221742
Nasi Goreng Aziz,4.5,2,"Jl. H. Kodja Raya No.16, Kukusan, Kota Depok",-6.3634693,106.8165952
Nasi Goreng Gila Mas Toha,4.5,2,"Jl. Juragan Sinda Raya No.12, RW.9, Kukusan, Depok City",-6.359584099999999,106.8173214
Nasi Goreng Pak Aldi,3.3,3,"Jl. H. Misan Riman No.1C, RT.2/RW.4, Kukusan, Kota Depok",-6.360663499999999,106.8167102
NASI GORENG CAFE SENDEKALA 84,5.0,1,"Jl. K.H.M. Usman No.74, Kukusan, Kota Depok",-6.363294499999999,106.8155489
Nasi Goreng Pas Mantap,5.0,2,"Jl. K.H.M. Usman No.86, Kukusan, Kota Depok",-6.364930999999999,106.8152765
NASGOR Kasah,4.0,2,"Jl. Srengseng Sawah No.49, RT.12/RW.9, Srengseng Sawah, Kota Jakarta Selatan",-6.357177,106.8125528
NASI BOX DAN NASI KOTAK,5.0,7,"Jl. Koja 5, Kukusan, Kota Depok",-6.3640294,106.8198865
Pondok Nasi Goreng Bahari Jaya,0.0,0,"Jl. H. Amat, Kukusan, Kota Depok",-6.3602595,106.8218886
NASI GORENG BANG JHON,0.0,0,"Jl. Moh. Kafi II No.9, RT.6/RW.3, Cipedak, South Jakarta City",-6.359868,106.80749
Nasi Goreng Kemayoran Kahfi 2,0.0,0,"Jl. Moh. Kafi II No.7, RT.7/RW.3, Cipedak, Kota Jakarta Selatan",-6.361320099999999,106.8072226
Nasi goreng bang ALI,5.0,2,"Jl. Komp. Peternakan No.35, Tanah Baru, Kota Depok",-6.3635613,106.8035563
NASI GORENG GIRI HANDAYANI (pakdhe wagino),4.7,7,"Jl. Moh. Kahfi 1 Blok Damong No.17, RT.7/RW.3, Cipedak, Kota Jakarta Selatan",-6.3633937,106.8046825
nasi goreng bang aulian,0.0,0,"Jalan Tanah Baru Raya No.22 4, RW.7, Tanah Baru, Kota Depok",-6.3647325,106.807242
Pondok Nasi Goreng Spesial,0.0,0,"Jl. Moh. Kahfi 1, RT.6/RW.2, Cipedak, Kota Jakarta Selatan",-6.362707899999999,106.8021062
Nasi Goreng Pak Kasan,5.0,2,"TPU, Jl. Tanah Baru No.50 RT.4/RW.7 (Samping, Tanah Baru, Kota Depok",-6.3659944,106.8075485
Nasgor Bagrig,3.9,11,"Jl. Jambu II No.34, RT.7/RW.2, Cipedak, Kota Jakarta Selatan",-6.359532000000001,106.8030803
Nasi Goreng Omelet,5.0,1,"M Jagakarsa, Jalan Kahfi No.1, RT.6/RW.2, Cipedak, DKI Jakarta",-6.363257,106.802043
Nasi Goreng,0.0,0,"Jl. Moh. Kahfi 1 No.67, RT.4/RW.2, Cipedak, Kota Jakarta Selatan",-6.359359,106.800821
Mie Ayam & Nasi Goreng Heri Bandung,0.0,0,"Jl. Curug Agung No.63A, RW.2, Krukut, Kota Depok",-6.3660478,106.7942944
Nasi Goreng Gila Bang Teguh,5.0,1,"Jl. Curug Agung, Krukut, Kota Depok",-6.3645703,106.7929224
BURUNG GORENG,5.0,2,"Krukut, Depok City",-6.3624537,106.7913402
Nasi goreng Bang Noss,0.0,0,"Asia Tenggara, Jl. Kebagusan Raya No.No. 6, Ragunan, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta, Limo, Kota Depok",-6.3617477,106.7817386
Nasi Goreng Pakde Blangkon,5.0,26,"Jl. Naman Iskandar No.90, Limo, Kota Depok",-6.3601506,106.7804146
NASI GORENG D'JEBREET,4.5,36,"Jl. Limo Raya No.2-9, Limo, Kota Depok",-6.3623344,106.7759779
Nasi Goreng AW,4.5,4,"Jl. Pendowo No.66, Limo, Kota Depok",-6.363620300000001,106.7806185
NASI GORENG BANG ZENAL,4.2,16,"Jl. Pendowo Gang Jl. H. Niin, RT.07/RW.09, Limo, Kota Depok",-6.366554499999999,106.7827598
nasi goreng 87 chinese food,4.8,5,"Jl. Limo Raya No.124, Limo, Kota Depok",-6.36398,106.7760689
NASI GORENG PAK SLAMET,5.0,1,"Jl. Limo Raya No.2, Limo, Kota Depok",-6.3659994,106.7749917
Belibis Goreng Bang Apol Sodik,0.0,0,"Jl. Naman Iskandar No.RT 03/04, Limo, Kota Depok",-6.3603328,106.7759578
Warung Nasi Pendowo,4.8,5,"Jl. Pendowo, Limo, Kota Depok",-6.366577200000001,106.7827394
Ketoprak,4.0,1,"Jl. Raya Meruyung, Limo, Kota Depok",-6.3646379,106.7753949
Yayu,5.0,1,"Jl. Raya Meruyung No.85, Limo, Kota Depok",-6.3598715,106.7757889
Nasi goreng gila menteng,5.0,1,"Jl. Pala Raya, RT.02/RW01, Pd. Cabe Udik, Kota Depok",-6.3581786,106.7642207
Warung Bebek&ayam Goreng ibu Sri,0.0,0,"I, Jl. Kayu Putih Blok Mesjid No.15, Cinangka, Kota Depok",-6.358617499999999,106.7622533
Nasi Goreng Mas Kentung,4.5,96,"Jalan Pahlawan RT 04 RW 07 No 40C Sawangan, Kedaung, Kota Depok",-6.3661303,106.7502994
NASI GORENG ANGKA 8,5.0,2,"Jl. Abdul Wahab No.21-10, Kedaung, Kota Depok",-6.365452299999999,106.7491451
Nasi Banting 2108,4.0,1,"No., Jl. Abdul Wahab No.26, Kedaung, Kota Depok",-6.3616141,106.7483269
Pondok Nasi Goreng Mas Ari,0.0,0,"Jl. Cinangka Raya No.105, RT.1/RW.1, Kedaung, Kota Depok",-6.3635778,106.7468333
"Nasi Goreng ""Salim""",5.0,1,"East Pamulang, South Tangerang City",-6.357038699999999,106.7457236
"NASI GORENG POJOK ""MAS HENDI""",4.8,31,"Jl. Surya Kencana No.72, Pamulang Bar., Kota Tangerang Selatan",-6.358669799999999,106.7334909
Nasi Goreng Bintang,5.0,1,"Jl. Surya Kencana, Pamulang Bar., Kota Tangerang Selatan",-6.3598694,106.7326961
"Nasi & Mie Goreng ""Partai Lezatto""",3.8,11,"West Pamulang, South Tangerang City",-6.3595571,106.7355178
"Nasi Goreng, Kwiteaw Goreng Pak De",4.8,4,"Pondok Petir, Depok City",-6.3657045,106.729981
Pondok Kambing Guling & Bebek Goreng,0.0,0,"Jl. H. Nawi Malik, RT.1/RW.4, Pd. Petir, Kota Depok",-6.3628586,106.7320732
Asoba Nasi Goreng,4.9,14,"Jl. Duta 5 Blok A2 No.3, Tugu, Kota Depok",-6.373073,106.858225
Cah Pemalang Fried Rice,4.8,29,"Ps., Cisalak Ps., Kota Depok",-6.3725989,106.8663516
Nasi goreng selamet,0.0,0,"Jl. Raya Duta Pelni, Cisalak, Kota Depok",-6.372715599999999,106.8586333
Nasi Goreng Pak Mukri,4.4,22,"jl.raya bogor, Jl. Radar Auri No.km 31, RT.3/RW.10 no.5, Mekarsari, Kota Depok",-6.3722677,106.8622987
Nasi Goreng Elmira,4.9,8,"cimanggis, Jl. Raya Duta Pelni, Cisalak, Kota Depok",-6.372719,106.859127
Nasgor Slamet Uenak,4.7,3,"Jl. Raya Duta Pelni palsigunung, Tugu, Kota Depok",-6.372863499999999,106.8577332
Nasi Goreng Mustajab,0.0,0,"Jl. Gama Setia Raya, Bakti Jaya, Kota Depok",-6.373213,106.8566718
Nasgor Pak Adi,4.0,1,"Jl. Raya Duta Pelni No.9, RT.4/RW.28, Bakti Jaya, Kota Depok",-6.372956599999999,106.8558283
Nasi Goreng Acong,0.0,0,"Jl. Raya Pd. Duta, Tugu, Kota Depok",-6.372281399999999,106.8509228
Warung NASI GORENG 007,4.2,16,"Jl. H. Saman No.129, Tugu, Kota Depok",-6.3688482,106.8516929
Nasi goreng bejo,5.0,1,"Jl. Palangkaraya, Tugu, Kota Depok",-6.368556099999999,106.8544352
nasi goreng duta plaza,4.3,3,"Jl. Duta Plaza, Tugu, Kota Depok",-6.3696537,106.849228
Nasi goreng Bang Udin,5.0,2,"Jl. H. A. Mutholib, Tugu, Kota Depok",-6.3649542,106.8514389
Takur nasigoreng,0.0,0,"Jl. Raya Pd. Duta Blok AA1 No.8, Bakti Jaya, Kota Depok",-6.372465,106.848429
Nasi Goreng Spesial Sam'on,0.0,0,"jl.mulia 3, Jl. Kp. Sugutamu, Bakti Jaya, Kota Depok",-6.3746208,106.8514784
Pisang Goreng KEPOK PELNI,0.0,0,"Jl. H. Zaini No.52, Bakti Jaya, Kota Depok",-6.373083299999999,106.8548017
Nasi Bebek & Nasi goreng Sam'on,3.7,3,"Jl. Kp. Sugutamu, Bakti Jaya, Kota Depok",-6.3746211,106.8514998
Nasi Goreng Karee,4.4,284,"Jl. Klp. Dua Raya Blok A No.26, Tugu, Kota Depok",-6.3715199,106.8427694
NASI GORENG GILA MAS JAWIR,4.5,48,"Jl. Klp. Dua Raya No.81, Tugu, Kota Depok",-6.370550199999999,106.8427108
NASGOR TETENG ( ati Ampela ),4.3,6,"Jl. Klp. Dua Raya, Tugu, Kota Depok",-6.3687594,106.8426274
Nasi Goreng Yudi,4.7,3,"Jl. Prof. Lafran Pane No.37, Bakti Jaya, Kota Depok",-6.374893699999999,106.8461612
Nasi Goreng Pocin,4.3,171,"No. Beji, Jl. Margonda Raya No.395, Pondok Cina, Kota Depok",-6.370422400000001,106.8333096
nasi goreng si bontot,4.7,21,"Jl. Margonda Raya No.415, Pondok Cina, Kota Depok",-6.369809699999999,106.8334814
Pondok Selera,4.2,75,"Blok, Jl. Margonda Raya Blok Lengkeng No.13A, Kemiri Muka, Depok City",-6.370822899999999,106.8335387
Nasi Goreng( Si.bontot) Kelingan-bae,4.0,1,"Jl. Margonda Raya, Pondok Cina, Kota Depok",-6.366794000000001,106.8339349
nasi goreng super,5.0,1,"Jl. Margonda Raya No.88, Kemiri Muka, Kota Depok",-6.374594,106.8327184
Nasi Panggang,0.0,0,"Margo City Depok, Jl. Margonda Raya No.358, Pondok Cina, Kota Depok",-6.3731167,106.8346153
Nasi Goreng Mawar Moncer,4.5,2,"Jl. H. Marsaid No.12, Kemiri Muka, Kota Depok",-6.3751029,106.8319361
"Nasi Goreng Mas Rizal, beji",4.7,11,"Jl. Serdang Raya, RT.07/RW.04, Beji Tim., Kota Depok",-6.3737415,106.8199336
Nasi Goreng Kabita,4.3,60,"Jl. Palakali No.59, Kukusan, Kota Depok",-6.3684995,106.8184299
nasi goreng mas wawan,0.0,0,"Jl. Palakali, Kukusan, Kota Depok",-6.3692438,106.8168421
Nasi Goreng Mas Yon,4.0,4,"JL. M Alif, Rt. 03 Rw. 05, No.42, Kukusan, Beji, 16425, Kukusan, Kota Depok",-6.3671866,106.8190565
Toge Goreng Dan Laksa Mpo Maya,5.0,1,"Jl. Palakali Blok Sailun No.39, Kukusan, Kota Depok",-6.369123999999999,106.816492
NASI GORENG PONDOK SELERA 09,3.7,3,"Jl. H. Asmawi No.5c, Beji, Kota Depok",-6.374575699999999,106.8132191
Nasi Goreng Barokah,5.0,5,"Jl. Tanah Baru No.15, RT.3/RW.5, Tanah Baru, Kota Depok",-6.37127,106.8085492
NASI GORENG JAYA 99,4.1,7,"Jl. Curug Agung No.50a, RT.1, Tanah Baru, Kota Depok",-6.36802,106.805596
