country,source,state,timezone,lat,lon,elevation,Temperature Units,Azimuth Units,cloudopacity Units,Dew Point Units,DHI Units,DNI Units,EBH Units,GHI Units,Pw Units,Relative humidity Units,Snow Depth Units,Pressure Units,Wind Direction Units,Wind Speed Units,Zenith Units 
Indonesia,Solcast https://solcast.com,N/A,7.0,-6.2088,106.8456,10,deg.C,degree,%,deg.C,W/m2,W/m2,W/m2,W/m2,cm,%,cm,mbar,Degrees,m/s,degree 
Year,Month,Day,Hour,Minute,Temperature,Azimuth,cloudopacity,Dew Point,DHI,DNI,EBH,GHI,Pw,Relative humidity,Snow Depth,Pressure,Wind Direction,Wind Speed,Zenith 
2010,5,1,13,0,30.4,49,10.7,23.0,281.0,524.0,428.0,706.0,4.73,64.8,0.0,978.2,74,4.7,33
2010,5,1,14,0,30.2,61,4.3,23.0,186.0,628.0,446.0,626.0,4.77,65.7,0.0,977.7,71,4.4,45
2010,5,1,15,0,29.9,68,19.8,23.1,196.0,304.0,179.0,374.0,4.81,66.9,0.0,977.4,68,4.0,59
2010,5,1,16,0,29.6,72,40.9,23.5,114.0,68.0,28.0,144.0,4.88,70.0,0.0,977.5,70,3.7,73
2010,5,1,17,0,29.2,75,14.1,24.2,27.0,21.0,4.0,32.0,4.98,74.6,0.0,978.1,75,3.4,87
2010,5,1,18,0,28.8,76,0.0,24.9,2.0,6.0,1.0,3.0,5.07,79.7,0.0,978.8,83,3.2,101
2010,5,1,19,0,28.2,77,0.0,24.9,0.0,0.0,0.0,0.0,5.11,82.7,0.0,979.4,89,3.0,116
2010,5,1,20,0,27.4,76,0.0,24.5,0.0,0.0,0.0,0.0,5.12,84.2,0.0,980.1,95,2.8,130
2010,5,1,21,0,26.6,73,0.0,23.9,0.0,0.0,0.0,0.0,5.12,85.4,0.0,980.7,100,2.7,145
2010,5,1,22,0,26.1,62,0.0,23.7,0.0,0.0,0.0,0.0,5.08,86.4,0.0,980.8,105,2.5,159
2010,5,1,23,0,25.8,19,0.0,23.5,0.0,0.0,0.0,0.0,5.01,87.4,0.0,980.5,110,2.4,169
2010,5,2,0,0,25.5,-41,0.0,23.4,0.0,0.0,0.0,0.0,4.95,88.3,0.0,980.1,116,2.3,166
2010,5,2,1,0,25.2,-67,0.0,23.3,0.0,0.0,0.0,0.0,4.9,89.1,0.0,979.7,121,2.2,154
2010,5,2,2,0,25.0,-74,0.0,23.2,0.0,0.0,0.0,0.0,4.87,89.6,0.0,979.3,125,2.0,140
2010,5,2,3,0,24.8,-76,0.0,23.1,0.0,0.0,0.0,0.0,4.84,90.2,0.0,978.9,129,1.9,125
2010,5,2,4,0,24.9,-76,0.0,23.1,0.0,0.0,0.0,0.0,4.81,90.0,0.0,978.9,124,2.0,111
2010,5,2,5,0,25.1,-76,0.6,23.3,2.0,2.0,0.0,2.0,4.77,89.3,0.0,979.3,113,2.3,96
2010,5,2,6,0,25.5,-74,14.6,23.4,55.0,41.0,9.0,65.0,4.74,88.5,0.0,979.8,105,2.7,82
2010,5,2,7,0,26.1,-71,20.0,23.6,162.0,124.0,53.0,216.0,4.71,85.9,0.0,980.1,95,2.9,68
2010,5,2,8,0,27.0,-66,16.6,23.7,257.0,245.0,150.0,408.0,4.68,82.3,0.0,980.3,85,3.0,54
2010,5,2,9,0,27.9,-57,17.5,23.9,340.0,282.0,213.0,555.0,4.66,78.7,0.0,980.4,75,3.1,41
2010,5,2,10,0,28.4,-41,20.8,24.0,412.0,260.0,225.0,640.0,4.67,77.0,0.0,980.1,67,3.1,29
2010,5,2,11,0,28.6,-11,19.7,24.1,426.0,299.0,277.0,704.0,4.69,76.5,0.0,979.5,61,3.0,23
2010,5,2,12,0,28.7,24,32.1,24.2,442.0,157.0,145.0,592.0,4.72,76.4,0.0,978.8,54,2.9,24
2010,5,2,13,0,28.6,48,33.8,24.2,416.0,122.0,101.0,523.0,4.78,77.1,0.0,978.3,51,2.7,33
2010,5,2,14,0,28.4,61,33.5,24.3,341.0,123.0,87.0,432.0,4.85,78.5,0.0,978.0,50,2.5,45
2010,5,2,15,0,28.1,68,35.2,24.3,239.0,101.0,53.0,296.0,4.92,80.0,0.0,977.8,49,2.2,59
2010,5,2,16,0,27.9,72,37.5,24.4,126.0,70.0,22.0,151.0,5.0,81.2,0.0,978.0,55,2.2,73
2010,5,2,17,0,27.8,74,47.3,24.5,30.0,19.0,4.0,36.0,5.08,82.2,0.0,978.6,64,2.3,87
2010,5,2,18,0,27.7,76,55.5,24.6,2.0,1.0,0.0,2.0,5.16,83.2,0.0,979.2,73,2.4,101
2010,5,2,19,0,27.2,76,58.9,24.5,0.0,0.0,0.0,0.0,5.18,84.9,0.0,979.6,79,2.5,116
2010,5,2,20,0,26.5,75,52.1,24.2,0.0,0.0,0.0,0.0,5.14,87.3,0.0,979.9,83,2.5,130
2010,5,2,21,0,25.8,72,56.1,23.9,0.0,0.0,0.0,0.0,5.1,89.7,0.0,980.2,88,2.5,145
2010,5,2,22,0,25.3,61,51.7,23.7,0.0,0.0,0.0,0.0,5.05,91.0,0.0,980.1,92,2.5,158
2010,5,2,23,0,25.1,19,55.5,23.6,0.0,0.0,0.0,0.0,4.99,91.3,0.0,979.8,97,2.3,168
2010,5,3,0,0,25.0,-40,64.0,23.5,0.0,0.0,0.0,0.0,4.93,91.4,0.0,979.5,103,2.2,165
2010,5,3,1,0,24.9,-66,66.2,23.3,0.0,0.0,0.0,0.0,4.88,91.4,0.0,979.1,106,2.2,154
2010,5,3,2,0,24.7,-74,62.8,23.2,0.0,0.0,0.0,0.0,4.83,91.2,0.0,978.6,108,2.2,139
2010,5,3,3,0,24.6,-76,63.6,23.1,0.0,0.0,0.0,0.0,4.78,91.1,0.0,978.2,109,2.2,125
2010,5,3,4,0,24.9,-76,65.9,23.2,0.0,0.0,0.0,0.0,4.72,90.2,0.0,978.0,110,2.3,111
2010,5,3,5,0,25.3,-75,64.2,23.4,2.0,4.0,1.0,3.0,4.66,88.9,0.0,978.1,110,2.4,96
2010,5,3,6,0,25.8,-74,19.2,23.6,59.0,106.0,24.0,83.0,4.6,87.4,0.0,978.3,110,2.6,82
2010,5,3,7,0,26.5,-71,4.4,23.6,146.0,271.0,113.0,259.0,4.56,84.2,0.0,978.4,108,2.6,68
2010,5,3,8,0,27.3,-66,1.8,23.6,183.0,496.0,303.0,483.0,4.54,80.0,0.0,978.4,104,2.6,54
2010,5,3,9,0,28.1,-57,0.3,23.4,207.0,619.0,469.0,670.0,4.53,75.9,0.0,978.5,100,2.5,41
2010,5,3,10,0,28.6,-41,7.4,23.3,304.0,510.0,440.0,739.0,4.56,72.9,0.0,978.2,94,2.4,29
2010,5,3,11,0,29.0,-11,9.4,23.1,337.0,486.0,448.0,780.0,4.62,70.6,0.0,977.5,87,2.2,23
2010,5,3,12,0,29.3,24,2.7,22.9,249.0,650.0,589.0,829.0,4.7,68.6,0.0,976.9,78,2.1,25
2010,5,3,13,0,29.2,48,0.5,23.0,198.0,693.0,579.0,770.0,4.79,69.6,0.0,976.5,70,1.9,33
2010,5,3,14,0,28.7,61,11.7,23.3,247.0,433.0,315.0,560.0,4.9,72.7,0.0,976.3,63,1.6,45
2010,5,3,15,0,28.1,68,23.5,23.5,223.0,199.0,110.0,334.0,5.01,76.3,0.0,976.1,54,1.4,59
2010,5,3,16,0,27.9,72,20.2,23.9,124.0,142.0,43.0,168.0,5.12,79.0,0.0,976.4,63,1.7,73
2010,5,3,17,0,27.8,74,5.3,24.2,31.0,55.0,12.0,44.0,5.25,81.0,0.0,976.9,75,2.4,87
2010,5,3,18,0,27.8,76,0.0,24.6,2.0,5.0,1.0,3.0,5.38,82.9,0.0,977.5,82,3.3,102
2010,5,3,19,0,27.3,76,0.0,24.7,0.0,0.0,0.0,0.0,5.44,85.5,0.0,978.0,86,3.6,116
2010,5,3,20,0,26.6,75,0.0,24.5,0.0,0.0,0.0,0.0,5.46,88.7,0.0,978.4,90,3.6,130
2010,5,3,21,0,25.8,71,0.0,24.4,0.0,0.0,0.0,0.0,5.48,92.1,0.0,978.8,94,3.5,145
2010,5,3,22,0,25.3,61,1.4,24.2,0.0,0.0,0.0,0.0,5.47,93.6,0.0,978.9,99,3.4,158
2010,5,3,23,0,25.0,18,34.9,23.9,0.0,0.0,0.0,0.0,5.46,93.8,0.0,978.6,105,3.4,168
2010,5,4,0,0,24.7,-40,49.0,23.6,0.0,0.0,0.0,0.0,5.44,93.7,0.0,978.4,110,3.4,165
2010,5,4,1,0,24.6,-66,48.6,23.5,0.0,0.0,0.0,0.0,5.41,93.5,0.0,978.0,114,3.3,153
2010,5,4,2,0,24.5,-73,48.8,23.3,0.0,0.0,0.0,0.0,5.39,93.1,0.0,977.6,118,2.9,139
2010,5,4,3,0,24.5,-75,49.0,23.2,0.0,0.0,0.0,0.0,5.36,92.7,0.0,977.2,122,2.6,125
2010,5,4,4,0,24.7,-76,48.7,23.3,0.0,0.0,0.0,0.0,5.32,92.0,0.0,977.2,123,2.5,111
2010,5,4,5,0,25.1,-75,42.2,23.5,2.0,1.0,0.0,2.0,5.28,91.1,0.0,977.5,121,2.7,96
2010,5,4,6,0,25.5,-73,27.4,23.7,53.0,34.0,7.0,61.0,5.23,90.1,0.0,977.9,119,2.9,82
2010,5,4,7,0,26.2,-70,30.8,23.8,150.0,65.0,29.0,181.0,5.22,86.5,0.0,978.1,113,3.1,68
2010,5,4,8,0,27.1,-65,13.7,23.7,211.0,349.0,222.0,432.0,5.23,81.5,0.0,978.2,106,3.2,54
2010,5,4,9,0,28.0,-57,6.8,23.5,264.0,485.0,366.0,626.0,5.25,76.6,0.0,978.2,100,3.4,41
2010,5,4,10,0,28.5,-40,10.8,23.4,331.0,451.0,390.0,718.0,5.29,74.0,0.0,977.9,92,3.4,30
2010,5,4,11,0,28.6,-11,24.8,23.3,431.0,242.0,221.0,654.0,5.35,72.9,0.0,977.3,84,3.4,23
2010,5,4,12,0,28.7,23,55.5,23.2,330.0,56.0,51.0,385.0,5.41,72.1,0.0,976.7,76,3.4,25
2010,5,4,13,0,28.3,47,41.6,23.2,356.0,113.0,89.0,448.0,5.48,73.9,0.0,976.3,73,3.3,34
2010,5,4,14,0,27.7,60,9.8,23.4,224.0,524.0,348.0,568.0,5.56,77.6,0.0,976.2,74,3.1,46
2010,5,4,15,0,27.0,67,0.2,23.6,128.0,617.0,321.0,444.0,5.64,81.8,0.0,976.1,76,2.9,59
2010,5,4,16,0,26.7,71,2.0,23.9,85.0,444.0,143.0,227.0,5.76,84.5,0.0,976.3,80,2.8,73
2010,5,4,17,0,26.7,74,49.8,24.2,24.0,115.0,27.0,50.0,5.91,86.1,0.0,976.8,84,2.8,87
2010,5,4,18,0,26.8,75,84.3,24.5,1.0,0.0,0.0,1.0,6.05,87.6,0.0,977.3,88,2.9,102
2010,5,4,19,0,26.4,76,73.6,24.5,0.0,0.0,0.0,0.0,6.11,89.5,0.0,977.7,92,2.9,116
2010,5,4,20,0,25.7,75,65.9,24.3,0.0,0.0,0.0,0.0,6.11,91.8,0.0,978.1,96,3.0,130
2010,5,4,21,0,25.0,71,53.8,24.0,0.0,0.0,0.0,0.0,6.1,94.2,0.0,978.5,99,3.1,145
2010,5,4,22,0,24.6,60,60.8,23.7,0.0,0.0,0.0,0.0,6.08,94.9,0.0,978.6,102,3.1,158
2010,5,4,23,0,24.5,18,66.5,23.6,0.0,0.0,0.0,0.0,6.06,94.5,0.0,978.5,106,2.9,168
2010,5,5,0,0,24.4,-39,66.7,23.4,0.0,0.0,0.0,0.0,6.04,93.9,0.0,978.3,109,2.8,165
2010,5,5,1,0,24.3,-65,66.5,23.2,0.0,0.0,0.0,0.0,6.0,93.6,0.0,978.0,111,2.7,153
2010,5,5,2,0,24.2,-73,67.9,23.1,0.0,0.0,0.0,0.0,5.94,93.5,0.0,977.5,111,2.6,139
2010,5,5,3,0,24.2,-75,67.4,23.0,0.0,0.0,0.0,0.0,5.89,93.5,0.0,977.1,110,2.5,125
2010,5,5,4,0,24.3,-75,65.4,23.2,0.0,0.0,0.0,0.0,5.86,93.2,0.0,977.2,106,2.6,111
2010,5,5,5,0,24.7,-75,49.7,23.4,1.0,0.0,0.0,1.0,5.85,92.7,0.0,977.6,100,2.7,96
2010,5,5,6,0,25.0,-73,64.2,23.7,23.0,2.0,0.0,24.0,5.84,92.2,0.0,978.2,94,3.0,82
2010,5,5,7,0,25.4,-70,63.5,23.9,102.0,8.0,3.0,107.0,5.82,91.4,0.0,978.5,91,3.2,68
2010,5,5,8,0,25.7,-65,57.2,24.0,194.0,23.0,16.0,214.0,5.79,90.3,0.0,978.7,88,3.3,54
2010,5,5,9,0,26.0,-56,26.6,24.1,289.0,279.0,221.0,511.0,5.76,89.2,0.0,978.8,86,3.5,41
2010,5,5,10,0,26.3,-40,39.8,24.2,363.0,135.0,109.0,476.0,5.75,88.4,0.0,978.5,83,3.5,30
2010,5,5,11,0,26.5,-11,53.9,24.3,372.0,25.0,23.0,401.0,5.76,87.6,0.0,977.9,80,3.4,24
2010,5,5,12,0,26.6,23,34.9,24.3,418.0,157.0,141.0,563.0,5.77,87.0,0.0,977.3,76,3.3,25
2010,5,5,13,0,26.7,47,38.9,24.2,391.0,106.0,90.0,486.0,5.77,86.3,0.0,976.8,74,3.2,34
2010,5,5,14,0,26.6,60,28.0,24.0,310.0,223.0,148.0,460.0,5.76,85.6,0.0,976.5,73,3.3,46
2010,5,5,15,0,26.5,67,32.1,23.8,230.0,156.0,89.0,320.0,5.75,85.0,0.0,976.3,73,3.3,59
2010,5,5,16,0,26.5,71,55.4,23.7,102.0,35.0,14.0,118.0,5.7,84.7,0.0,976.4,75,3.3,73
2010,5,5,17,0,26.5,74,34.6,23.7,22.0,8.0,2.0,24.0,5.62,84.7,0.0,976.7,78,3.2,87
2010,5,5,18,0,26.5,75,42.3,23.7,2.0,2.0,0.0,3.0,5.54,84.8,0.0,977.1,82,3.2,102
2010,5,5,19,0,26.3,75,49.6,23.6,0.0,0.0,0.0,0.0,5.49,85.1,0.0,977.4,85,3.2,116
2010,5,5,20,0,26.1,74,49.1,23.4,0.0,0.0,0.0,0.0,5.47,85.5,0.0,977.7,87,3.1,130
2010,5,5,21,0,25.8,70,52.0,23.3,0.0,0.0,0.0,0.0,5.45,86.0,0.0,978.0,88,3.1,145
2010,5,5,22,0,25.5,59,48.4,23.1,0.0,0.0,0.0,0.0,5.42,86.7,0.0,978.0,91,3.0,158
2010,5,5,23,0,25.2,18,13.9,23.0,0.0,0.0,0.0,0.0,5.39,87.5,0.0,977.7,95,2.9,168
2010,5,6,0,0,24.9,-38,0.0,22.9,0.0,0.0,0.0,0.0,5.35,88.3,0.0,977.4,99,2.9,165
2010,5,6,1,0,24.7,-65,0.0,22.7,0.0,0.0,0.0,0.0,5.33,88.8,0.0,977.1,103,2.8,153
